"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"u5hu","Pisang Goreng Sg Buloh","Malaysian","4.6","(500+)","Shah Alam",""
"eldp","Restoran Mee Hoon Kueh@Restoran Hoo Soon (Ah Hock)","Noodles","4.3","(71)","Shah Alam",""
"pzca","McDonald's (Amverton DT - 1010439)","Fast Food","4.5","(1000+)","Shah Alam",""
"powo","Ayam Goreng Korean Cheese","Malaysian","4.2","(4)","Shah Alam",""
"vu7k","MAD Cafe","Malaysian","4.8","(100+)","Shah Alam",""
"q8zc","Momosan Donburi @ 33 Food Court Klang Utama","Malaysian","4.5","(100+)","Shah Alam",""
"r6bn","Warung Wak Ani","Desserts","4.2","(100+)","Shah Alam",""
"b8c8","NICK JAR WESTERN","Western","4.6","(100+)","Shah Alam",""
"vdg8","Ayam Geprek Razain Cafe","Chicken","4.9","(100+)","Shah Alam",""
"gha9","Restoran Chang Sheng (Food) 昌盛餐室","Noodles","4","(14)","Shah Alam",""
"kpxk","Jajan Ku","Malaysian","4.7","(6)","Shah Alam",""
"tlch","RAYSYA SEAFOOD","Thai","3.9","(27)","Shah Alam",""
"nbs7","OH Yummy!","Fast Food","5","(6)","Shah Alam",""
"ivxg","Sai Ceylos","Malaysian","4.6","(13)","Shah Alam",""
"g2uk","Restoran full house 168@char kueh teow","Kuey Teow","4.4","(100+)","Shah Alam",""
"b8dm","D' Chinta Cafe","Malaysian","4.9","(39)","Shah Alam",""
"j6pg","CZ KING RESTAURANT","Malaysian","4.4","(94)","Shah Alam",""
"v10x","福譁古早味咖喱面 Curry Mee @Xin Tuan Yuan","Chinese","4","(92)","Shah Alam",""
"ps43","Jumper Station Cafeteria","0 min","5","(2)","Shah Alam",""
"b6nn","Maaha Shree Curry House","Indian","4.2","(1000+)","Shah Alam",""
"j4hh","Sate Anie @Nenas Food Court","Rice Dishes","4.5","(100+)","Shah Alam",""
"rldx","baby wantan mee@restoran fullhouse168","Noodles","3.3","(75)","Shah Alam",""
"bjfs","Nasi Bajet Adam","Seafood","4.8","(4)","Shah Alam",""
"kfao","Tauhu Bergedil Dewi Chinta","Asian","4.6","(100+)","Shah Alam",""
"s395","Restoran Zamir Arina","Roti Canai","4.7","(1000+)","Shah Alam",""
"o3oe","The Goreng Pisang Pakajis","Malaysian","4.7","(1000+)","Shah Alam",""
"zx0d","GORENG-GORENG MAMAK STYLE","Roti Canai","4.5","(100+)","Shah Alam",""
"jg8x","Safwa Bistro @ Bandar Putera","Roti Canai","4.3","(1000+)","Shah Alam",""
"zonn","Pokwey Nasi Kukus ""Ori Kelate""","Malaysian","5","(1)","Shah Alam",""
"n0xr","Salai Power (Jalan Kebun)","Malaysian","4.5","(3000+)","Shah Alam",""
"pv7w","D'Kunyit @Safa Food Hub","Asian","2.8","(8)","Shah Alam",""
"m443","Nasi Lemak Pokok Sena (Klang)","Chicken","4.9","(100+)","Shah Alam",""
"lusq","Restoran Zamir Arina 2","Roti Canai","4.5","(100+)","Shah Alam",""
"k983","Haruka Bakery (Quayside Mall)","Cakes","4.4","(98)","Shah Alam",""
"wi7q","Ayu West Grill (Shah Alam)","American","5","(1)","Shah Alam",""
"w6d2","Kak Yah Nasi Kukus Pantai Timur","Nasi Kukus","4.7","(100+)","Shah Alam",""
"rwg0","Juicy Fresh Juice Bar (Quayside Mall)","Juice","4.6","(100+)","Shah Alam",""
"qxfg","Nasilemak Ciksya","Malaysian","4","(4)","Shah Alam",""
"t9qw","Nasi Kenduri Sungai Buloh","Chicken","4.8","(100+)","Shah Alam",""
"l1zc","Lempeng World","Nasi Lemak","4.7","(500+)","Shah Alam",""
"g90n","Ngopi Ashraffi","Coffee","4.5","(18)","Shah Alam",""
"ny0v","JIDON SOYA","Beverages","4.9","(28)","Shah Alam",""
"k4aj","Sprinkles Delight","Bread","4.5","(54)","Shah Alam",""
"o06l","SATTI SORRU LOKE YEW (Bukit Tinggi)","Indian","4.7","(74)","Shah Alam",""
"ldqp","KHUZAIMAH SEAFOOD","Malaysian","4.4","(500+)","Shah Alam",""
"ggcx","BURGER KAK LEEN CLASSIC","Burgers","5","(2)","Shah Alam",""
"q3ra","NASI LEMAK KASIH MAMA & PAPA BURGER","Nasi Lemak","4.3","(500+)","Shah Alam",""
"s4nj","JO'S STREET RESTAURANT","Chicken","4.5","(100+)","Shah Alam",""
"w8pn","Pasta Boy","Western","3.9","(5)","Shah Alam",""
"egm1","The Fish Bowl (Quayside)","Poke Bowl ","4.7","(100+)","Shah Alam",""
"er9r","Red Spice Sdn Bhd","Western","4.6","(19)","Shah Alam",""
"a2b3","MAMA LOVE KITCHEN (BREAKFAST, LUNCH & DINNER)","Nasi Lemak","4.5","(3)","Shah Alam",""
"c7go","ALIFF KEBAB (MERU)","Sandwiches","4.8","(500+)","Shah Alam",""
"ze7v","Warong Nasi Kenduri Kahwin Hari-Hari","Chicken","4.7","(100+)","Shah Alam",""
"aozc","Eggdicted (Quayside Mall)","Sandwiches","4.5","(3)","Shah Alam",""
"x0d5","Puteri House Kitchen","Malaysian","4.8","(28)","Shah Alam",""
"mwcf","CIK ROSE KITCHEN","Malaysian","4.9","(95)","Shah Alam",""
"cref","Nasi Lemak World","Nasi Lemak","4.6","(100+)","Shah Alam",""
"rhsg","KEDAI MAKAN SINGGAH JEE!!","Malaysian","4","(72)","Shah Alam",""
"j207","Boost Juice (Quayside Mall)","Beverages","2.5","(21)","Shah Alam",""
"p2xh","Roslan coffee hub","Coffee","4.7","(100+)","Shah Alam",""
"x9ez","Restaurant Yan Yan Yong Tau Fu","Chinese","4.6","(100+)","Shah Alam",""
"xgbm","Restoran AR (Aneka Rasa) - Bandar Saujana Putra","Malaysian","3","(45)","Shah Alam",""
"bz1f","SETESHEN@118","Malaysian","4.7","(100+)","Shah Alam",""
"a8xj","The Big Mug Empire","Malaysian","2.2","(2)","Shah Alam",""
"q0qc","Gerai Tokmi","Rice Dishes","4.8","(100+)","Shah Alam",""
"zt46","MUIZ HOT CHICKEN TROPICANA AMAN","Malaysian","5","(9)","Shah Alam",""
"dhs8","PORTKITA","Asian","5","(1)","Shah Alam",""
"lm0j","Nasi Kukus Tonggek (Puncak Alam)","Asian","4.9","(11)","Shah Alam",""
"p3zu","Hidden Cafe","Chicken","4.7","(500+)","Shah Alam",""
"y4on","Warung Mek Corner","Roti Canai","4.5","(100+)","Shah Alam",""
"a7vc","Pinewood station","Fried Rice","4.5","(100+)","Shah Alam",""
"eta2","Kafe Sofea","Asian","4.5","(100+)","Shah Alam",""
"e2zn","SETESHEN118 CAFE","Fried Chicken","4.6","(100+)","Shah Alam",""
"i180","Warung Simple Tropicana Aman","Malaysian","4.5","(100+)","Shah Alam",""
"cxbj","LOCO FOOD","Malaysian","4.7","(82)","Shah Alam",""
"hlwv","Icemadelicious","Beverages","5","(99)","Shah Alam",""
"pa4c","Bubble Talks Cafe","Malaysian","5","(50)","Shah Alam",""
"o9hc","D'Laila Nasi Kukus","Nasi Kukus","4.8","(500+)","Shah Alam",""
"uvhg","The Oak Cafe Eco Sanctuary","Western","3","(17)","Shah Alam",""
"t1mr","NASI KANDAR AR AINUL","Malaysian","4.5","(500+)","Shah Alam",""
"dnm6","k2 restoran @prawn mee","Chinese","4.5","(10)","Shah Alam",""
"xjcw","Restoran Salsabeel (Tropicana Aman)","Roti Canai","4.7","(500+)","Shah Alam",""
"ogpl","Beans.Factory (Rimbayu)","Asian","4.9","(31)","Shah Alam",""
"mkav","Cendol Hub & Rice","Asian","4.8","(4)","Shah Alam",""
"w020","Western food (Pinewood Station)","Western","4.7","(29)","Shah Alam",""
"ad8a","ITS BRIYANI STATION","Malaysian","3.4","(4)","Shah Alam",""
"drx5","YUMMY FOOD STREET","Malaysian","3.9","(100)","Shah Alam",""
"usgy","BlackBall (Rimbayu)","Desserts","4.9","(34)","Shah Alam",""
"pywa","Krispy Kreme (Rimbayu)","Bread","4.8","(500+)","Shah Alam",""
"f1xr","SINGLES CAFE","Asian","5","(4)","Shah Alam",""
"aecf","Makan Heritage Rimbayu","Asian","4.7","(65)","Shah Alam",""
"lemr","Tomyam (Pinewood Station)","Tom Yum","4.4","(100+)","Shah Alam",""
"p5ib","Shang Kee Noodle @ Sheng Lee","Noodles","4.7","(100+)","Shah Alam",""
"qu9z","NASI LEMAK SETIA ALAM","Asian","4.7","(7)","Shah Alam",""
"g3as","Pasta La Festa ( Kilang Kitchen 3 )","Pasta","4.5","(100+)","Shah Alam",""
"qfiy","Warung Mak Dara 3","Malaysian","5","(43)","Shah Alam",""
"y3aj","The Brew House (Rimbayu)","Asian","4.5","(100+)","Shah Alam",""
"k33o","NASI LEMAK AYAM GORENG BEREMPAH","Indian","4","(14)","Shah Alam",""
"jffn","Buttermilk Leleh TPG","Chicken","4.8","(100+)","Shah Alam",""
"auw7","Azah's Laksa & Aiskrim Gula Apong Bandar Tropicana Aman","Pancakes & Waffles","4.3","(55)","Shah Alam",""
"nodq","Mat Rock Ayam Goreng Kunyit (Bandar Saujana Putra)","Malaysian","4.7","(100+)","Shah Alam",""
"o4fs","Restoran Makan Place","Chicken","4.5","(1000+)","Shah Alam",""
"rcfk","BY DAPUR OMMA","Asian","5","(60)","Shah Alam",""
"qnz3","Hasmitha Cafe","Malaysian","3.4","(17)","Shah Alam",""
"j8gn","Dim Sum Pak Ali","Asian","5","(1)","Shah Alam",""
"oets","Aunty Siti's Cafe","Asian","4.6","(9)","Shah Alam",""
"p2eg","Juara Tomyam Suria Seafood (Puncak Alam)","Fried Rice","4.2","(500+)","Shah Alam",""
"loy1","Nasi Lemak Kukus Che Mie","Malaysian","3.9","(3)","Shah Alam",""
"k31d","FIXSTATION","Burgers","4.8","(69)","Shah Alam",""
