"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"i5nm","Wakaka Segi Fresh Rantau Panjang (SFRP)","Pancakes & Waffles","4.6","(1000+)","Klang",""
"iglx","Curry by Mama Tai","Asian","4.6","(100+)","Klang",""
"bbiy","Heng Keong Restaurant","Chinese","2.9","(3)","Klang",""
"y6fq","77 Pulau ketam fried oyster","Chinese","4.8","(58)","Klang",""
"pufv","CHEF TAKO Klang","Tom Yum","4.9","(100+)","Klang",""
"q4at","KAFE SERLAH ILHAM BONDA","Malaysian","4.4","(100+)","Klang",""
"s0zs","Restoran Tst & At","Chinese","4.3","(100+)","Klang",""
"mia5","Han N Han Pancake","Asian","4.7","(12)","Klang",""
"ywlm","Young Sanna Mee","Malaysian","4.8","(70)","Klang",""
"urr3","NEPALS CORNER SDN.BHD","Asian","4.8","(42)","Klang",""
"b9g7","Old Beijing Braised Pot","Chinese","4.1","(100+)","Klang",""
"wdud","DOWNTOWN BURGER BOTANIC","Burgers","4.6","(100+)","Klang",""
"ufn7","Pulau Ketam 吉胆萍真古早味咖喱叻沙&云吞面","Laksa","4.6","(100+)","Klang",""
"d9ao","Tony Charcoal Fried Hokian Mee","Noodles","4.5","(500+)","Klang",""
"s1xu","Moving cafe","Sandwiches","4.8","(100+)","Klang",""
"wkl0","Abah Bonda Ikan Bakar (Klang)","Malaysian","4.6","(500+)","Klang",""
"f7sa","NASI LEMAK & AYAM GORENG DAVID","Asian","3.2","(31)","Klang",""
"s3ej","Baker's Cottage (Rantau Panjang)","Chicken Rice","4.7","(1000+)","Klang",""
"gcio","MUMTAZ CORNER","Western","3.9","(18)","Klang",""
"d7pw","Restaurant Nan Feng","Rice Dishes","3.9","(100+)","Klang",""
"oneh","ADFA TOMYAM","Malaysian","3.8","(100+)","Klang",""
"rdh8","Ah Boy 板面","Noodles","4.1","(53)","Klang",""
"lw8w","QOS (Queen of Spades)","Asian","4.7","(100+)","Klang",""
"urzi","KONAR RESTAURANT","Indian","4.2","(81)","Klang",""
"vxj3","Hotplate Jihad","Asian","5","(12)","Klang",""
"nnna","128 Medan Selera (Emporium Makan Wan Tan Mee)","Seafood","4.4","(56)","Klang",""
"axzp","HWC Coffee (Bukit Tinggi 2)","Coffee","4.8","(100+)","Klang",""
"dwu1","CHE YANG CAFE","Laksa","4.6","(46)","Klang",""
"mdoj","SPADE'S BURGER (Bukit Tinggi 2)","Burgers","4.5","(100+)","Klang",""
"k1wa","Foong Kee Wan Tan Mee @Kopitiam  168","Noodles","4.4","(100+)","Klang",""
"q7br","168 Meru Kopitiam","Coffee","4.5","(100+)","Klang",""
"xe5d","Med Mex (Bukit Tinggi 2 Klang)","Asian","5","(30)","Klang",""
"omqd","CHAGEE (Bukit Tinggi) 霸王茶姬","Tea","4.8","(1000+)","Klang",""
"lb2p","Papa Makanan Laut (Cawangan Klang)","Malaysian","4.1","(95)","Klang",""
"uuqo","Warong Ma²Ba²(muslim)","Malaysian","4.1","(64)","Klang",""
"o070","69 Aiskrim","Desserts","5","(1)","Klang",""
"oeac","Ayam Goreng Legend (Bukit Tinggi)","Fried Chicken","4.5","(500+)","Klang",""
"r4pf","Angcle Peoh Restaurant@ Bandar Bukit Tinggi","Malaysian","4.7","(1000+)","Klang",""
"lscy","Mixue (Bandar Bukit Tinggi 2 MXBBT2-B)","Asian","4.8","(100+)","Klang",""
"arj5","Roasted chicken & duck BT3","Chinese","4.9","(12)","Klang",""
"mbyf","Ma Zi Pan Mee (Klang Gelugor)","Chinese","4.2","(100+)","Klang",""
"o0bc","Mygerai (Jalan Kotaraja)","Chicken","4.6","(100+)","Klang",""
"d5co","SUP UTARA & CHAR KUEY TEOW","Burgers","4.4","(100+)","Klang",""
"dmi9","Manjoe Taiwanese Dumplings (Bukit Tinggi)","Dumpling","4.8","(100+)","Klang",""
"l1uv","Bubbletea Drinks","Beverages","4.8","(100+)","Klang",""
"gwcz","RESTORAN WARISAN NCHOM","Fried Rice","4.8","(100+)","Klang",""
"zh2r","The Soybean Factory (Bandar Bukit Tinggi)","Desserts","4.7","(100+)","Klang",""
"p0mw","Yee Xiang Seafood Restaurant","Chinese","4.5","(42)","Klang",""
"xrkr","Wall's Ice Cream (Positive Mart)","Ice Cream","4.7","(55)","Klang",""
"r6mq","Aman Nasi Kukus (Bandar Botanik)","Nasi Kukus","4.4","(100+)","Klang",""
"lm8d","IPOH ROAD HOKKIEN MEE (Klang)","Noodles","4.5","(500+)","Klang",""
"prsf","The Fish Bowl (Bukit Tinggi)","Poke Bowl ","4.7","(500+)","Klang",""
"opey","Patin Tempoyak Temerloh Botanik","Malaysian","5","(3)","Klang",""
"wlr1","Taiwanlicious","Asian","5","(1)","Klang",""
"tnmh","Meksu & Poksu food restorant ( Ikan Bakar Taman Kem )","Malaysian","4.8","(17)","Klang",""
"q8gr","Biryani Paradise","Briyani","4.7","(500+)","Klang",""
"p8yl","Lets Joy Cafe (Bukit Tinggi)","Asian","4.4","(1000+)","Klang",""
"vzw1","Lettuce & Rise (Bukit Tinggi 2 Klang)","Seafood","4.5","(75)","Klang",""
"p7dw","Sabi Wasabi Japanese Restaurant","Sushi","4.3","(100+)","Klang",""
"j0sg","restaurant sri rantau","Chicken","4.6","(500+)","Klang",""
"o6xj","Vintage Western","Chicken","4.3","(500+)","Klang",""
"dc4y","Restoran Salam Faizee","Malaysian","3.8","(38)","Klang",""
"htuc","Ana yong tau fu  3","Malaysian","4.8","(100+)","Klang",""
"lju5","KITA KOPITIAM","Malaysian","4.8","(21)","Klang",""
"pdh8","Salad Atelier (Bukit Tinggi 2 Klang)","Asian","4.4","(500+)","Klang",""
"n1ru","Kambing Bakar Terima Kasih Ibu","Malaysian","4.7","(2000+)","Klang",""
"zsyo","ZARIEF BREAD","Roti Canai","4.8","(11)","Klang",""
"s4eq","Gao Luo Prawn Mee@168 Meru Kopitiam","Soups","4.6","(100+)","Klang",""
"gm16","Chef Tako Jalan Kota Raja","Takoyaki","4.6","(100+)","Klang",""
"v3ua","Restoran Beantory Coffee","Asian","4.8","(8)","Klang",""
"q6fu","Chola Kitchen Restaurant","Indian","4.4","(1000+)","Klang",""
"g5v5","Annaatthe Burger","Burgers","4.9","(16)","Klang",""
"eyrk","Mama Aisy Asian Food","Malaysian","5","(6)","Klang",""
"wc8a","WarungKu (Aeon Bukit Tinggi)","Asian","5","(1)","Klang",""
"o7fn","Shihlin Taiwan Street Snacks (AEON Bukit Tinggi Mall)","Chicken","4.5","(3000+)","Klang",""
"mfkl","CAKE OHHDIANA","Cakes","4.5","(100)","Klang",""
"r0tn","Adam Burger Corner","Burgers","4.7","(100+)","Klang",""
"s0gb","Tealive (Taman Sentosa Klang)","Bubble Tea","4.7","(4000+)","Klang",""
"g3pf","Haagen Dazs (Bukit Tinggi Klang)","Beverages","4.9","(100+)","Klang",""
"znhh","DAPUR UMMIE JUNTAK","Asian","4.4","(100+)","Klang",""
"o6uk","Domino's Pizza (Ambang Botanik)","Pizza","4.3","(4000+)","Klang",""
"mvwk","Biew Gor Char Chaan Teng","Chinese","4.4","(100+)","Klang",""
"wtyu","Mommy Kitchen (Western Food)","Western","4.5","(27)","Klang",""
"e9l6","Ali Mamak SK Corner","Roti Canai","4.5","(500+)","Klang",""
"zerr","Sae Ma Eul BBQ - Klang Landmark","Grill","4.2","(100+)","Klang",""
"r51o","CEPAT~CEPAT","Cakes","5","(3)","Klang",""
"swxt","Mirch Masalaa Cafe","Indian","4.2","(95)","Klang",""
"ljou","DEVIS MASALA CORNER","Asian","4.1","(93)","Klang",""
"v7c0","Q&H kitchen","Western","4.6","(21)","Klang",""
"zl6d","YOU & MEE RESTAURANT (BOTANIC KLANG)","Noodles","4.5","(100+)","Klang",""
"a821","MOO MOOKATA","Thai","4.4","(7)","Klang",""
"n8ik","Family Rice Malaysia (Klang)","Fried Rice","4.2","(500+)","Klang",""
"wune","RESTORAN VMJ","Indian","4.8","(46)","Klang",""
"pb1u","Keropok Lekor HAZ","Malaysian","5","(6)","Klang",""
"o4my","pintea (Landmark, Klang)","Tea","4.7","(1000+)","Klang",""
"n5hq","7Village Noodle House","Noodles","4.5","(1000+)","Klang",""
"asu2","Shoshana's Homemade Cake & Dessert","Malaysian","4.7","(500+)","Klang",""
"o5eo","Aralieya Ceylon and South Indian Cuisine","Asian","4.1","(100+)","Klang",""
"w6zm","D’Laksa (Aeon Bukit Tinggi)","Laksa","4.5","(3000+)","Klang",""
"we7h","Hon Kei Kopitiam","Chinese","4.5","(1000+)","Klang",""
"pjce","Chatime (AEON Bukit Tinggi)","Bubble Tea","4.7","(100+)","Klang",""
"g8oe","PAK ABU YONG TAU FOO","Malaysian","3.8","(4)","Klang",""
"o54g","THE SPICE DELIGHT","Indian","4.5","(100+)","Klang",""
"lh9u","Nasi Kukus Sotong Besar (Klang)","Asian","4.8","(100+)","Klang",""
"n4yq","Restoran Feng Ling","Chinese","4.3","(1000+)","Klang",""
"ayej","ManMan Celup Tepung","Malaysian","4.5","(3)","Klang",""
"v9jn","D' Larva Grill Cheese","Western","4.6","(500+)","Klang",""
"p002","Ayam Penyet AP (AEON Klang)","0 min","4.5","(100+)","Klang",""
"plt8","Restaurant Famous Gourmet","Rice Dishes","4.5","(100+)","Klang",""
"diwk","Reez Kitchen","Malaysian","5","(1)","Klang",""
"yc2j","Togather Cafe (Bandar Botanic)","Chinese","3.2","(22)","Klang",""
"tmqa","Fauziah Kitchen","Roti Canai","3.8","(60)","Klang",""
"q3ug","Fruit Addicts Cafe","Juice","4.7","(500+)","Klang",""
"c0fc","TAKE A BREAK Cafe & Bistro Botanic Klang","Chicken","3.6","(91)","Klang",""
"h6al","Ipoh Ais Kopi (Bukit Tinggi)","Chinese","4.6","(100+)","Klang",""
"o7dt","Simple Life Healthy Vegetarian Restaurant (AEON Bukit Tinggi)","Asian","4.3","(500+)","Klang",""
"ja06","Coco Loca, Coconut Shake (Sentosa)","Beverages","4.6","(1000+)","Klang",""
"j3ti","AG BURGER","Burgers","4.5","(15)","Klang",""
"wmmp","MR FISH & SEAFOOD NOODLES (Klang)","Seafood","3.9","(100+)","Klang",""
"s3wq","Che Go Korean BBQ RESTAURANT (Bukit Tinggi)","Chicken","4.6","(1000+)","Klang",""
"o0jk","Mr.Dakgalbi (AEON Bukit Tinggi)","Fried Rice","4.5","(500+)","Klang",""
"a1sa","llaollao (Aeon Bukit Tinggi)","Desserts","4.7","(100+)","Klang",""
"wby3","Cozy Haus","Western","4.6","(57)","Klang",""
"g7h2","NASI LEMAK POK TAM","Malaysian","4.9","(37)","Klang",""
"n9qm","Kenny Rogers Roasters (AEON Bukit Tinggi, Klang)","Chicken","4.5","(3000+)","Klang",""
"yxft","LiHO Tea (Aeon Bukit Tinggi)","Beverages","4.7","(100+)","Klang",""
"b1iu","TGV Cinemas (Bukit Tinggi)","Snacks","4.7","(100+)","Klang",""
"dxmr","Auntie Anne's (AEON Bukit Tinggi AA178)","Cakes","4.4","(100+)","Klang",""
"p3gh","Ocean Cafe","Chinese","4.6","(2000+)","Klang",""
"n5wu","Boat Noodle (AEON Bukit Tinggi)","Chicken","4.5","(1000+)","Klang",""
"s4lm","Black Canyon Restaurant (AEON Bukit Tinggi)","Tom Yum","4.6","(3000+)","Klang",""
"n1em","Gem Restaurant","Indian","4.5","(1000+)","Klang",""
"d8qq","MUZE CAFE AND BAR","Pasta","4.3","(23)","Klang",""
"so9k","Ngombe kopi - Klang","Coffee","5","(3)","Klang",""
"sw0v","Cafe 1986","Cakes","4.5","(100+)","Klang",""
"m1h1","Taco Bell (AEON Bukit Tinggi)","Chicken","4.4","(1000+)","Klang",""
"n2jx","Wan Telor Berlada","Malaysian","4.5","(100+)","Klang",""
"h2fn","BananaBro (Bukit Tinggi)","Asian","4.6","(94)","Klang",""
"y70e","Nasi Lemak Syukur","Nasi Lemak","4.3","(500+)","Klang",""
"vqoe","Jollibee (Aeon Bukit Tinggi)","Fast Food","4.3","(500+)","Klang",""
"ixo6","Vivo Pizza (AEON Mall Bukit Tinggi)","Malaysian","4.8","(6)","Klang",""
"fjbf","The Coffee Bean & Tea Leaf (AEON BUKIT TINGGI)","Coffee","4.6","(1000+)","Klang",""
"q9cx","Kim Gary Restaurant (Aeon Bukit Tinggi)","Asian","4.5","(3000+)","Klang",""
"r5ie","Starbucks (AEON Bukit Tinggi)","Coffee","4.7","(5000+)","Klang",""
"sy2g","RESTORAN NOOR CHAHAYA","Roti Canai","4.4","(100+)","Klang",""
"l4of","Sushi Akami","Japanese","4.4","(500+)","Klang",""
"q0zv","Gong Cha (Aeon Mall Bukit Tinggi)","Tea","4.7","(1000+)","Klang",""
"cjxo","FAMILY BBQ H&V SDN BHD","Meat","4.2","(8)","Klang",""
"hve7","Gigi Coffee (Aeon Bukit Tinggi)","Coffee","4.6","(500+)","Klang",""
"s9qk","RESTORAN CANTEEN","Curry","3.5","(35)","Klang",""
"yviy","Boost Juice (Aeon Bukit Tinggi)","Juice","4.7","(100+)","Klang",""
"kdm9","Dessert Station","Desserts","4.3","(100)","Klang",""
"bs69","KOI Thé (AEON Bukit Tinggi)","Asian","4.7","(100+)","Klang",""
"p7di","Kedai Omak Kito","Malaysian","4.7","(1000+)","Klang",""
"cqz8","RESTORAN YI PIN BA SHU","Chinese","4.3","(100+)","Klang",""
"tb0v","Kamil Kitchen","Burgers","3","(11)","Klang",""
"wdq8","Chan’s Kitchen","Indian","4.5","(11)","Klang",""
"xuxv","古早味豆浆椰浆饭@XF Homemade","Asian","5","(2)","Klang",""
"tvc4","Warung Cik Ana - GM Klang","Asian","4.9","(7)","Klang",""
"fzgi","CHAR KUEY TIOW YAM SEKO KLANG UTAMA","Kuey Teow","4.6","(100+)","Klang",""
"dv5l","Pakcik Nasi Campur ( GM Klang )","Soups","4.7","(1000+)","Klang",""
"rqcv","LONTONG ASLI KLANG","Rice Dishes","4","(21)","Klang",""
"ioob","RESTORAN AL-WAAJIBA (BATU BELAH)","Malaysian","4.4","(100+)","Klang",""
"hnc5","SARJAN SALAI","Asian","4.8","(500+)","Klang",""
"i4j8","Third Mile Cafe","Malaysian","4.3","(99)","Klang",""
"q7y1","Mama Kim Wellness Kitchen (Bandar Botanic)","Soups","4.2","(100+)","Klang",""
"o9dx","Ru Yu Xuan Local Flavour","Chinese","4.7","(500+)","Klang",""
"g6zk","Lilin Catering","Malaysian","4.7","(1000+)","Klang",""
"wvdl","Chiem Choo Bah Kut Teh","Chinese","1.8","(8)","Klang",""
"imnl","CHICKEN RICE","Malaysian","4","(39)","Klang",""
"ce3k","Coffee Origins","Asian","4.7","(92)","Klang",""
"fu3i","Classic Satti Soru Matahari","Fried Rice","5","(37)","Klang",""
"q1vx","TKU Restaurant","Chinese","4.7","(500+)","Klang",""
"xxve","BT Spice Delight","Asian","1","(1)","Klang",""
"d9cd","Ts Curry House","Indian","4.5","(500+)","Klang",""
"qw0w","Ndakek Pizza Klang","Pizza","5","(1)","Klang",""
"vs6e","SBA STAR","Asian","3.9","(9)","Klang",""
"b0uw","NASI KANDAR KELANA @ Matahari","Malaysian","4.4","(1000+)","Klang",""
"o6dj","Sajian Hayati","Malaysian","4.4","(100+)","Klang",""
"h8yw","SATE KAJANG HJ SAMURI (Bandar Botanic Klang)","Satay","4.5","(2000+)","Klang",""
"pk6e","TOM YUM SPECIALIST HAT YAI ORIGINAL","Ayam Penyet","3","(1)","Klang",""
"bdra","ASAM PEDAS UCU","Beverages","4.3","(36)","Klang",""
"e5ut","deli2go & Costa Coffee (SH Bandar Botanic Klang)","Bread","4.1","(18)","Klang",""
"hnhs","Poh Paleh Patin Tempoyak","Malaysian","4.7","(2000+)","Klang",""
"ikxm","LOLA MANGO","Malaysian","4.8","(56)","Klang",""
"z2kr","Mamu Corner","Malaysian","4","(1)","Klang",""
"dz4c","PKP BUDJET BRIYANI","Malaysian","4.3","(86)","Klang",""
"frd4","Cloud Saiva Vegetarian","Vegetarian","4.5","(100+)","Klang",""
"ovgx","AYAM PENYET DARO SPECIAL","Rice Dishes","4.3","(8)","Klang",""
"qua7","Kopi Saigon Kg Jawa, Klang","Asian","4.5","(28)","Klang",""
"j8xl","KULU KULOO SNACK CAFE","Fried Rice","4.7","(100+)","Klang",""
"q2kq","UNCLE THOMAS KOPITIAM","Malaysian","4.2","(100+)","Klang",""
"fgmf","Hashtag Pizza House","Pizza","4.3","(9)","Klang",""
"tauv","Burger zack","Burgers","4.8","(9)","Klang",""
"q6oy","NINE CHEE CHEONG FUN & YONG TOFU","Chinese","4.7","(100+)","Klang",""
"fakc","Restaurant Bin Xiang Minipot 槟香迷你锅小食馆","Malaysian","4","(1)","Klang",""
"fvjg","Hashtag Pasta House","Pasta","3.8","(33)","Klang",""
"a4yy","Tauhu Bakar Cek Mek Molek","Malaysian","4.6","(70)","Klang",""
"c5hc","Kungfu Sushi (GM Klang)","Sushi","4.4","(500+)","Klang",""
"te2x","Biryani Bro! (GM Klang)","Briyani","4.3","(100+)","Klang",""
"ztrs","Juicy Fresh Juice Bar (GM Klang)","Juice","4.7","(86)","Klang",""
"f15v","You Tiao Wang","Desserts","5","(5)","Klang",""
"u6ym","3 Monkeys Cafe","Indian","4.6","(500+)","Klang",""
"p1ex","Nasi Kerabu Murni","Chicken","4.4","(100+)","Klang",""
"q5ds","Muar Station (GM Klang)","Malaysian","4.2","(100+)","Klang",""
"vap5","Wan Tempoyak Patin Temerloh","Seafood","4","(32)","Klang",""
"n9ve","Nature Vegan","Vegetarian","4.7","(1000+)","Klang",""
"padp","Pak Jan Western @ Anytime","Western","3.9","(74)","Klang",""
"qxqf","DAPUR PANAS IBU","Ayam Penyet","4.2","(100+)","Klang",""
"t54o","Mr Krofel (GM Klang)","Desserts","1","(1)","Klang",""
"gi5n","Just You Dessert Cafe (Klang Parade)","Bread","4.6","(100+)","Klang",""
"w3qp","KungFu Ramen - GM Klang","Asian","5","(39)","Klang",""
"ukot","Koong Woh Tong (Klang Parade)","Tea","4.9","(100+)","Klang",""
"r2z5","Bungkus Kaw Kaw @ Gm Klang Wholesale City","Malaysian","4.2","(67)","Klang",""
"v2nk","Nasi Lemak Ana","Malaysian","4.9","(14)","Klang",""
"s4bf","Thai Food @ Klang Parade","Fried Rice","4.2","(100+)","Klang",""
"urfp","Legend Of Sui","Malaysian","4.9","(37)","Klang",""
"n8bx","Restoran Senyum Sokmo","Chicken","4.6","(4000+)","Klang",""
"n9qf","Don Kaiten Japanese Restaurant","Japanese","4.8","(100+)","Klang",""
"r53q","GERAI CIK LAILI","Asian","4.9","(4)","Klang",""
"jx7v","Chicken Rice @ Klang Parade","Chicken Rice","4.2","(100+)","Klang",""
"fu7v","Texas Chicken (Klang Parade)","Fast Food","4.6","(2000+)","Klang",""
"n9qs","Sisters Crispy Popiah (GM Wholesale City)","Malaysian","4.4","(500+)","Klang",""
"omaw","Restoran Kannaa's BMB","Malaysian","4.5","(100+)","Klang",""
"zc4i","AYAM PANGGANG @ GM Klang Foodcourt","Malaysian","4","(12)","Klang",""
"o1cu","Kopitiam Story","Chinese","4.6","(100+)","Klang",""
"n1ul","Makan Culture","Chicken","4.3","(100+)","Klang",""
"v1sw","Nasi Kerabu Ja Corner","Malaysian","4.5","(500+)","Klang",""
"o8ve","Restoran Dapur Hira","Chicken","4.6","(53)","Klang",""
"s8au","Hua wang steamed fish head","Chinese","4.5","(100+)","Klang",""
"i6g7","GSC (Klang Parade)","Cakes","5","(100+)","Klang",""
"s4jc","Warung Saniani","Fried Rice","4.6","(500+)","Klang",""
"yq8k","Poklie keropok lekor","Malaysian","4.9","(15)","Klang",""
"h9vh","Canton Wok @ Klang Parade","Asian","4.5","(500+)","Klang",""
"j6c9","Kashney's Kitchen","Malaysian","4.8","(4)","Klang",""
"ttt6","HUAT D T FOOD","Chinese","4.3","(8)","Klang",""
"h5pg","Nyonya Village Cafe","Fried Rice","4.5","(1000+)","Klang",""
"xtwh","Dapor Emmal","Malaysian","4.9","(67)","Klang",""
"j0xw","Big Apple Donuts & Coffee (Klang Parade)","Bread","4.7","(100+)","Klang",""
"t2hj","Classsic Briyani House","Briyani","4.4","(1000+)","Klang",""
"suvb","Umi's Korean Kimbap","Korean","5","(1)","Klang",""
"u1cu","Golden Bons Express (Bandar Botanic Klang)","Seafood","3.9","(3)","Klang",""
"qs8d","Restoran A &L","Noodles","4.7","(33)","Klang",""
"eeua","Kawan @ Centro Mall","Chicken","4.8","(11)","Klang",""
"nyc3","TAMIN ICE","Asian","3.9","(38)","Klang",""
"gdmk","Kaara Saaram Claypot Restaurant (Bandar Botanic)","Asian","4.6","(100+)","Klang",""
"e0tn","Thai Lin song Cafe","Thai","4.7","(12)","Klang",""
"jlnh","Nasi Lemak Jeman Padu","Nasi Lemak","4.5","(100+)","Klang",""
"edn0","Kalyana Samayal Satham","Rice Dishes","2.1","(34)","Klang",""
"nr7t","Nasi Kukus Berlauk Pok Tam","Malaysian","5","(29)","Klang",""
"g2ds","Mr Prata Restaurant","Roti Canai","3.9","(1000+)","Klang",""
"bs18","Ghane Burger","Burgers","4.9","(88)","Klang",""
"q07d","One Home Steamboat Restaurant 2","Chinese","4.1","(38)","Klang",""
"p3ej","Ah Her Bak Kut Teh 亞火肉骨茶 (Klang)","Rice Dishes","4.3","(100+)","Klang",""
"n3qu","Salero Bistro","Fried Rice","4.4","(3000+)","Klang",""
"miua","Rise N Rice Kafe & Katering","Asian","2.9","(22)","Klang",""
"tnxk","Timez Cafe","Malaysian","4.3","(100+)","Klang",""
"t3ve","Lai Choon Bah Kut Teh 来春烘肉骨茶","Rice Dishes","4.7","(100+)","Klang",""
"n6qu","Foon Village Kopitiam","Malaysian","4.3","(500+)","Klang",""
"y7vo","Nasi Kandar (Econsave Klang Utama)","Malaysian","4.7","(500+)","Klang",""
"gozb","Da moment Cuisine 憶刻茶室","Chinese","3.7","(6)","Klang",""
"ebas","Nyonya Curry House (Hotel Histana)","Chinese","4.8","(100+)","Klang",""
"cx93","Kin Kong Bak Kut Teh","Rice Dishes","4.4","(100+)","Klang",""
"paci","THAI YUMMY KP","Fried Rice","4.2","(12)","Klang",""
"n0ui","SAW KITCHEN","Chicken Chop","4.5","(1000+)","Klang",""
"n5hx","Maharani chicken rice","Chicken","4.2","(500+)","Klang",""
"n2dw","The Shepherdoo Restaurant & Lounge","Western","4.4","(89)","Klang",""
"wg67","Muthu Spicy Corner(Taman Sejati)","Indian","4.6","(9)","Klang",""
"leij","Eng Ann Chee Cheong Fun @ Restoran Yin Shi","Chinese","4.5","(100+)","Klang",""
"c0oc","72 Bar & Restaurant","Noodles","4.8","(100+)","Klang",""
"a9dm","Restoran Quan Jia","Noodles","4.8","(1000+)","Klang",""
"xim1","Empat Sekawan Kopitiam","Malaysian","4.9","(29)","Klang",""
"w3nk","葉城 ( 亁 ) 肉骨茶 Restoran Yap Seng Bah Kut Teh","Chinese","4.8","(1000+)","Klang",""
"t2bk","Eng Chun Bak Kut Teh","Rice Dishes","4.5","(100+)","Klang",""
"l2lk","RESTORAN CHEE PENG KOPITIAM(重庆麻辣烫chong qing spicy hot pot)","Soups","4.7","(500+)","Klang",""
"gvwm","Steamboat & Goreng-Goreng","Fried Rice","4.4","(40)","Klang",""
"i3so","JING YUN XUAN VEGETARIAN RESTAURANT","Vegetarian","4.6","(1000+)","Klang",""
"zroe","Nasi kukus Ketagih Klang","Malaysian","4.3","(61)","Klang",""
"c8uu","Azmie Kitchen","Chicken","4.7","(2000+)","Klang",""
"k1or","Mama Kitchen","Chicken","4.8","(100+)","Klang",""
"xxbe","NASI LEMAK HIJAU PANDAN MAMA ZANA","Malaysian","2.8","(4)","Klang",""
"n1fq","Lan Je Steam Fish ( Klang )","Seafood","4.6","(100+)","Klang",""
"n5tz","SMK Corner","Malaysian","4.3","(1000+)","Klang",""
"jrzb","TEA STALL - MALAYSIAN FAMOUS TEA","Asian","5","(19)","Klang",""
"jzin","SENI SATTISORRU (Klang)","Malaysian","4.4","(100+)","Klang",""
"wc8h","Tang Yuan (Ambang Botanik)","Desserts","5","(37)","Klang",""
"r6a5","良记海鲜饭店 New Leong Kee Restaurant","Seafood","4.4","(7)","Klang",""
"t7cz","KFC (Gravit 8)","Fried Chicken","4.4","(5000+)","Klang",""
"b3kx","My Bingsu","Desserts","5","(1)","Klang",""
"g3j5","JOIN THE MUNCH SDN BHD","Malaysian","5","(1)","Klang",""
"ibf6","Fried Rice By Han","Asian","4.9","(22)","Klang",""
"w5du","Gowri Spices Curry House","Indian","4.2","(1000+)","Klang",""
"iyv1","二师兄肉骨茶 Pig Brothers Bah Kut Teh-Lucky Street","Chinese","4.2","(8)","Klang",""
"sjmd","Hon Kei Spicy Soup | 翰记辣汤","Asian","4.5","(100+)","Klang",""
"l8cd","Restoran Jia shen Mee Hoon Kuih","Malaysian","4.3","(4)","Klang",""
"r7uz","Ah Xian Vegetarian@Kim Kau Shen Restaurant","Malaysian","4.5","(100+)","Klang",""
"zt8e","Samsul satay","Malaysian","3.8","(2)","Klang",""
"umbr","Restoran Ipop Bistro","Asian","4.7","(48)","Klang",""
"p8ae","RESTORAN TASTEBUDS BOTANIK","Pisang Goreng","4.3","(500+)","Klang",""
"wkv8","FAT LOOK CHICKEN CHOP RICE & SPAGHETTI @ 33 Food Centre Klang Utama","Italian","4.5","(41)","Klang",""
"iic3","Lucky Food Street @ Claypot Chicken Rice","Chicken Rice","4.4","(71)","Klang",""
"mma2","India Gate Restaurant (Klang)","Indian","4.7","(100+)","Klang",""
"c155","Ah Joo Chee Cheong Fan Food @ 33 Food Court Taman Klang","Asian","4.3","(18)","Klang",""
"t8jw","Chicken rice express (botanic)","Chicken","4.6","(100+)","Klang",""
"yvzy","De Leaf Kitchen","Indian","4.3","(1000+)","Klang",""
"ap5o","Hiong Kee Bah Kut Teh Restaurant","Chinese","4.4","(100+)","Klang",""
"wotn","TEH HO GAI","Chinese","5","(12)","Klang",""
"m36g","Kowloon Bubble Waffle (33 Food Court Klang Utama)","Asian","4.4","(68)","Klang",""
"nk7p","Dapur Anis Yaya","Ice Cream","4.6","(78)","Klang",""
"pcs8","Bobalife (Taman Berkerly)","Desserts","4.8","(69)","Klang",""
"e7ft","PULAU KETAM CUISINE (33 klang utama)","Chinese","4.6","(100+)","Klang",""
"urxt","阿仔煮炒 Ah Zai Kitchen","Chinese","1","(1)","Klang",""
"c6e1","Xiao Ming Zha Chuan (Sichuan Skewers)","Malaysian","4.8","(57)","Klang",""
"sw3t","Annie Lemon Chicken Rice (33 Food Court)","Chicken Rice","4.3","(100+)","Klang",""
"b35b","Ayam Geprek Enak Banget","Malaysian","4.6","(64)","Klang",""
"nyjf","Nasi lemak kangkung mak long","Malaysian","4.9","(100+)","Klang",""
"jbyg","Prem CurryHouse","Indian","1.8","(39)","Klang",""
"jip7","Big Mouth Seafood Restaurant","Fried Rice","4.5","(1000+)","Klang",""
"q9mt","Chui Yi Wan Tan Mee","Dim Sum ","4.4","(100+)","Klang",""
"ife2","TC Wantan Noodle@33 Food Court","Noodles","4.7","(100+)","Klang",""
"iz3p","Sha Dessert Delights","Malaysian","5","(1)","Klang",""
"e069","LEI BOWL","Asian","4.5","(6)","Klang",""
"xfj6","Restoran Moden Cuisine","Malaysian","4.6","(100+)","Klang",""
"iwjn","UCUMIE FOODS & FRUITS","Juice","4.7","(100+)","Klang",""
"xtp0","NY Steak Shack - KitchenCo (Ambang Botanic)","Chicken","4.4","(50)","Klang",""
"a12m","Uncle Win's burger","Burgers","4","(8)","Klang",""
"v6vu","CT takoyaki","Japanese","4.5","(100+)","Klang",""
"qqwu","Co-Nosh","Desserts","5","(5)","Klang",""
"bjif","Uncle Soon Fried Rice Klang","Chinese","4.7","(76)","Klang",""
