"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"e6r8","De Rumbia Kari Kepala Ikan","Malaysian","4.8","(34)","Kajang",""
"tueq","NORIWAN IKAN BAKAR - MEDAN SELERA SATAY KAJANG PRIMA SAUJANA","Malaysian","2.7","(35)","Kajang",""
"pus7","Rainbow Bugs Cake","Asian","5","(1)","Kajang",""
"ric6","noriwan corner","Asian","4.8","(100+)","Kajang",""
"viw7","Burger Geng Surau","Burgers","2.9","(9)","Kajang",""
"acgj","CHOMBI QUEH CAFE","Asian","4.3","(38)","Kajang",""
"iybs","Selera Santai Seafood","Malaysian","5","(4)","Kajang",""
"xjyp","Nasi Ayam Goreng Kunyit Sempoi","Chicken","4.7","(1000+)","Kajang",""
"g9ut","fresh coconut shake","Beverages","4.9","(100+)","Kajang",""
"emjp","Pekan Ipoh Kopitiam (Kajang)","Malaysian","3.3","(4)","Kajang",""
"n1i6","KAFE TERAPI (Branch 2)","Roti Canai","4.5","(100+)","Kajang",""
"r5cw","Nasi Lemak Berlauk","Nasi Lemak","4.5","(3000+)","Kajang",""
"wnwq","Harumi Kitchen","Chinese","4","(7)","Kajang",""
"xw88","Naresa kitchen","Western","5","(1)","Kajang",""
"u1st","Warung Hayla","Asian","4.3","(100+)","Kajang",""
"nq8m","Rasa Medan Restaurant","0 min","5","(2)","Kajang",""
"rtng","Wall's Ice Cream (Ada Ong Enterprise)","Ice Cream","4.8","(100+)","Kajang",""
"ej9o","FREESIA & CO","Desserts","4.9","(100+)","Kajang",""
"kbsa","Restoran Alis Maju","Malaysian","4.8","(9)","Kajang",""
"c8ba","Nusa Kitchen Sungai Jelok","Malaysian","3","(1)","Kajang",""
"nf6m","DMD SPICY CORNER","Curry","4.1","(44)","Kajang",""
"b2ss","Bulls Hump Kitchen","Tom Yum","3.9","(47)","Kajang",""
"o507","Shawarma Kebab","Middle Eastern","4.4","(44)","Kajang",""
"iwxx","Abang Jamil Kitchen","Middle Eastern","5","(1)","Kajang",""
"d8jc","Nasi Lemak Coklat","Nasi Lemak","4.5","(84)","Kajang",""
"t1ob","Al Salam (Kajang)","Roti Canai","4.5","(1000+)","Kajang",""
"vnsz","Mee Goreng Hustle - Prima Saujana","Malaysian","4.9","(14)","Kajang",""
"dbj0","Pok Nor Nasi Campur","Chicken","4.6","(500+)","Kajang",""
"osnb","Nasi Kandar Kita","Malaysian","4.4","(7)","Kajang",""
"dqsa","Satay Kajang Megat - Taman Bukit","Malaysian","5","(41)","Kajang",""
"qqqt","ATIKAH ATHIRAH ENTERPRISE","Pancakes & Waffles","4.7","(500+)","Kajang",""
"hp65","Feng Leng Street Snack (Kajang Mewah)","Malaysian","5","(1)","Kajang",""
"v766","Restoran Dilmi Tomyam @Taman Reko Jaya","Thai","4.5","(78)","Kajang",""
"w3pb","YATI KITCHEN","Malaysian","4.4","(100+)","Kajang",""
"e5ah","KEDAI MAKAN AHMAD - PRIMA SAUJANA","Roti Canai","4.5","(1000+)","Kajang",""
"dbyp","D'Balqis Thai Tomyam","Malaysian","4.1","(500+)","Kajang",""
"j9xs","KAK TIE CORNER","Asian","4.3","(100+)","Kajang",""
"ms57","HIN HIN 666 小炒","Chinese","4.3","(100+)","Kajang",""
"vvnw","NASI LEMAK, KERABU DAN BERLAUK ALA TIMUR","Malaysian","4.2","(19)","Kajang",""
"g8pj","RESTORAN NASI KOTAK AWANG SOLO","Malaysian","4.7","(1000+)","Kajang",""
"vddg","Kak Dayang Mee Kari","Malaysian","4","(1)","Kajang",""
"lbr7","Restoran Nasi Arab Makkah Madinah","Chicken","4.5","(500+)","Kajang",""
"n8kz","Nasi Lemak Kak Ita OSS","Nasi Lemak","4.7","(100+)","Kajang",""
"ecjm","手工板面&传统猪肉粉 Pan Mee & Pork Noodles @ Restoran HinHin666","Noodles","4.9","(100+)","Kajang",""
"cqd0","Restoran Ana Patin Tempoyak & Asam Pedas","Malaysian","4.5","(500+)","Kajang",""
"imjk","Yong Tau Foo Nomey","Malaysian","4.9","(49)","Kajang",""
"vo8b","D' WARUNG MEWAH","Malaysian","5","(1)","Kajang",""
"z1zp","Restoran Ikan Bakar Royale","Ayam Penyet","4.6","(100+)","Kajang",""
"ivhc","JAZ Burger, Pasta & Ayam Gepuk","Burgers","4.8","(5)","Kajang",""
"j833","DAPUR ALISYANA","Asian","5","(3)","Kajang",""
"apec","Machan Burger (Kajang)","Fast Food","4","(21)","Kajang",""
"gk4e","Kedai Dapur Kak Ton","Asian","3.6","(45)","Kajang",""
"o2re","Machan Burger (Taman Zamrud)","Burgers","4.5","(500+)","Kajang",""
"pnuh","NASI KUKUS AYOH JOHN","Nasi Kukus","4.7","(1000+)","Kajang",""
"e2ea","Fried Kway Teow King Kajang","Kuey Teow","4.3","(9)","Kajang",""
"njur","Fatima Tomyam Seafood 2 - Taman Permai","Fried Rice","4.6","(100+)","Kajang",""
"jg76","RESTAURANT SAARANGHI","Indian","4.3","(100+)","Kajang",""
"ipw1","AIMAN NASI AYAM","Malaysian","1","(1)","Kajang",""
"n0vv","Flaming Pan","Pasta","4","(54)","Kajang",""
"d3yf","DENS UDANG WORLD","Malaysian","4.6","(56)","Kajang",""
"q4or","Dapur Ebu","Malaysian","4.6","(100+)","Kajang",""
"pu4o","LEONG KEE CHICKEN RICH 666","Rice Dishes","4.2","(100+)","Kajang",""
"fwat","Cendol Mamak (Restoran Aiman)","Malaysian","5","(2)","Kajang",""
"eltf","Asm Faf Bistro (Taman Sepakat Indah)","Malaysian","1.6","(2)","Kajang",""
"bbyi","Ayam Gunting Saham Kitchen","Malaysian","4","(1)","Kajang",""
"gokr","Asam Pedas Maharani","Fried Rice","5","(21)","Kajang",""
"c76p","ELLY MELLY KITCHEN","Porridge","4.8","(500+)","Kajang",""
"p1uw","Mariam Putu Mayam","Noodles","4.8","(100+)","Kajang",""
"jgsw","Restaurant Kien Wah Fishball Bukit Mewah","Noodles","4.9","(13)","Kajang",""
"y6fn","Arsyad Rojak & Cendol @ TNB Bangi Seksyen 7","Desserts","4.6","(1000+)","Kajang",""
"h1ea","Ruzita Kitchen","Malaysian","4.8","(100+)","Kajang",""
"ir2m","Lanun Char Kuey Toew Ketam & Udang Galah","Kuey Teow","4.6","(100+)","Kajang",""
"j4eb","Rbz's corner","Malaysian","4.4","(100+)","Kajang",""
"a7t4","cendolurve","Beverages","4.8","(9)","Kajang",""
"eb3k","Kak Ros Ikan Bakar Kajang Cawangan 5","Nasi Kukus","5","(46)","Kajang",""
"l117","ORIGINAL COCONUT SHAKE","0 min","4.7","(500+)","Kajang",""
"euru","Bakso Solo IVORY","Asian","4.4","(89)","Kajang",""
"n8u8","Corndog korean cheese (berhadapan restoran belauk)","Snacks","4.4","(97)","Kajang",""
"b8vi","MR CHURROS SEKSYEN 7 BANGI","Italian","4.9","(70)","Kajang",""
"xm33","Takoyaki Marvelous D'5 Kajang","Malaysian","5","(15)","Kajang",""
"fdjl","Burger Jadi Molek (Seksyen 7)","Burgers","4.7","(100+)","Kajang",""
"zthv","STILLY CAFE & SPA","Western","3.1","(11)","Kajang",""
"b8hn","Keropok Lekor Krak Krak (Sek 7)","Fast Food","4.8","(100+)","Kajang",""
"wwch","The Savvy Spoon","Indian","4.9","(6)","Kajang",""
"n4vu","Restoran Belauk","Malaysian","4.4","(2000+)","Kajang",""
"kkxg","Restoran Cik Ayu","Malaysian","4.3","(100+)","Kajang",""
"b2p0","Laksa Sarawak Nang Nyaman (Bangi Square 2)","Malaysian","5","(3)","Kajang",""
"o9jq","Restoran Sharifah Impiana","Fried Rice","4.5","(2000+)","Kajang",""
"mnka","SUBDEPO","Fast Food","3.5","(4)","Kajang",""
"buul","Fatima Tomyam Seafood - Taman Bukit Mewah","Thai","4.7","(500+)","Kajang",""
"vfdg","Dapur mama Mia","Chicken","4.7","(63)","Kajang",""
"wrwl","Restoran Sri Bistari KK","Nasi Lemak","4.8","(500+)","Kajang",""
"kbos","Medan Selera Kajang Utama","Malaysian","4.3","(11)","Kajang",""
"mfww","Kedai Sarapan Kak Long","Malaysian","2.9","(11)","Kajang",""
"djol","Kedai Tauhu Bakar warung Z","Beverages","3.3","(20)","Kajang",""
"ezvc","Popia Tok Leha - Bandar Baru Bangi","Malaysian","5","(27)","Kajang",""
"x48v","TOMYAM KUNG","Asian","4.3","(51)","Kajang",""
"gk3m","Roti Canai Kari Kambing Tok Dady","Roti Canai","4.6","(1000+)","Kajang",""
"d5ud","Jabbal Waffle Station","Pancakes & Waffles","4.5","(500+)","Kajang",""
"wp11","Beat Brew Coffee","Coffee","4.3","(25)","Kajang",""
"ehdx","Restoran Kampoeng Gourmet","Roti Canai","4.9","(100+)","Kajang",""
"uubp","WARUNG SATE-KAJANG UTAMA","Asian","5","(3)","Kajang",""
"p8gh","GS Cuisine","Malaysian","4.4","(500+)","Kajang",""
"t8cg","Gerai Chaw Ketiuw Abang Power","Kuey Teow","4.3","(100+)","Kajang",""
"k9mp","Warung Ciknab sri jelok","Rice Dishes","4.4","(2000+)","Kajang",""
"cfe1","AYAM GEPUK TOP GLOBAL (DAMAI MEWAH KAJANG)","Malaysian","4.7","(500+)","Kajang",""
"s0hb","Dapur Sabak Salai Bangi","Roti Canai","4.5","(500+)","Kajang",""
"n4fv","South Burger (Kajang)","Burgers","4.7","(500+)","Kajang",""
"hmd3","TheTong Nasi Lemak Kukus Premium","Malaysian","3.3","(4)","Kajang",""
"n6nz","Restoran Athirah Tomyam","Chicken","4.4","(1000+)","Kajang",""
"r7yf","Restoran NK Tomyam","Fried Rice","4.5","(1000+)","Kajang",""
"cq71","Pandabites (Kajang)","Cakes","3.7","(6)","Kajang",""
"d580","triple q burger","Burgers","4.9","(22)","Kajang",""
"y9t3","Sodapweyyy","Chicken","4","(1)","Kajang",""
"o4nd","Apam Balik Kito (Sg Ramal)","Pancakes & Waffles","4.8","(500+)","Kajang",""
"q8tf","Pallet Sate Ikan","Asian","4.7","(100+)","Kajang",""
"a2cn","Sharon Sarawak Special","Laksa","4.8","(500+)","Kajang",""
"wgpe","Aiza Bistro","Malaysian","4","(9)","Kajang",""
"w8mp","Nasi Kukus Ayam Goreng Berempah Sambal Padu","Malaysian","4.2","(100+)","Kajang",""
"lsvp","Nasi briyani kukus padu kak niez","Malaysian","5","(1)","Kajang",""
"ku1h","Warung Chinta","Nasi Lemak","4.1","(100+)","Kajang",""
"yqgo","Dapur bunda","Malaysian","5","(1)","Kajang",""
"yrmx","Sup Meletup Kajang","Malaysian","4.7","(500+)","Kajang",""
"hf5d","Cool Life (Kajang)","Pancakes & Waffles","4.7","(100+)","Kajang",""
"n8hk","Nasi Kukus Ayam Dara Meleleh Seksyen 7","Nasi Kukus","4.5","(1000+)","Kajang",""
"z5ff","Restoran Asian Food Recipe","Chicken","4.2","(79)","Kajang",""
"coxv","AZ'S FAMILY EMPIRE","Burgers","4.9","(26)","Kajang",""
"p3cu","Ventana Cafe","Chicken","4.7","(500+)","Kajang",""
"kbw4","Chefkoi Patin Tempoyak","Malaysian","4.4","(83)","Kajang",""
"ufqp","bewie’s nasi kerabu kukus @Gerai 9","Nasi Kerabu","5","(40)","Kajang",""
"b5md","Nasi Beriani Top","Briyani","4.5","(100+)","Kajang",""
"f4oi","Adam Tomyam 2","Malaysian","4.4","(500+)","Kajang",""
"nwe7","patisserie indulgence","Cakes","2.1","(3)","Kajang",""
"q2qo","Mr.BaBa Chicken Rice (Kajang Utama)","Chicken","4.4","(500+)","Kajang",""
"g7te","Sate man kajang","Satay","3.9","(100+)","Kajang",""
"g8uc","bewies nasi kerabu kukus","Nasi Kerabu","4.9","(100+)","Kajang",""
"pp16","D'Balqis Thai Tomyam @Sungai Ramal","Asian","4.1","(89)","Kajang",""
"x4m7","Lengkuas","Malaysian","4.7","(2000+)","Kajang",""
"ueif","HOME COOKING","Indian","4.1","(22)","Kajang",""
"g24z","Ganthi's Kitchen","Indian","4.5","(39)","Kajang",""
"h0qw","VIKA AYAM PENYET","Malaysian","4.6","(500+)","Kajang",""
"tl93","Restoran Al Sathik (Bangi)","Malaysian","4.4","(78)","Kajang",""
"bcnr","Pondok pakde","Ayam Penyet","4.9","(34)","Kajang",""
"dpa8","Sedapweyyy","Asian","5","(4)","Kajang",""
"sq62","Naura Kitchen","Malaysian","4.7","(3)","Kajang",""
"n9hz","Long Chik's Burger","Burgers","4.6","(100+)","Kajang",""
"g4iz","Beriani Gam Asli Batu Pahat","Malaysian","3.9","(71)","Kajang",""
"kpqo","Goreng Goreng","Malaysian","4.5","(100+)","Kajang",""
"l6jb","Gerai Kak Tie","Malaysian","3.5","(12)","Kajang",""
"w713","TAKOYAKI MR TAKO KAJANG UTAMA","Takoyaki","4.8","(100+)","Kajang",""
"zw5e","NASI KUKUS AYAM BEREMPAH A.MIQAILA","Malaysian","4.9","(16)","Kajang",""
"b901","Restoran  Adam Tomyam 2","Fried Rice","4.8","(46)","Kajang",""
"o9ee","Fan Wah Chee Cheung Fun","Cakes","4.6","(40)","Kajang",""
"p0re","An Noor Yong Tau Foo","Malaysian","4.8","(500+)","Kajang",""
"p1e5","NASI LEMAK SIMPUL PANDAN (SG.LONG)","Nasi Lemak","4.7","(500+)","Kajang",""
"oud5","Wawa Kitchen @ APARTMENT SUTERA","Malaysian","3.6","(9)","Kajang",""
"ns4d","Five Star (Econsave Jalan Reko)","Fried Chicken","5","(23)","Kajang",""
"e4rk","Princess Chicken Rice @ Kafe Blue Zone","Chicken Rice","4.4","(100+)","Kajang",""
"wcs8","Recora Kampung Cafe","Malaysian","3.9","(10)","Kajang",""
"uj3z","Meng Kee spicy soup明记辣汤@kopitiam 95","Rice Dishes","4.9","(42)","Kajang",""
"osyt","Kuih Kitchen","Asian","3.8","(9)","Kajang",""
"n4ld","Keria Gula Melaka Sg Ramal","Tea","4.7","(500+)","Kajang",""
"w07x","NS JOY SNACKS","Snacks","4.4","(66)","Kajang",""
"ghjo","Pastel Waffle","Western","4.7","(75)","Kajang",""
"hhip","kopi 805","Malaysian","5","(2)","Kajang",""
"q3bl","Kedai Makan Warisan 71","Malaysian","4.4","(1000+)","Kajang",""
"jdao","Rojak Cendol Ibrahim","Malaysian","4.4","(51)","Kajang",""
"jf6e","Restoran 3 Nur Qaseh","Nasi Lemak","4.4","(500+)","Kajang",""
"p0zb","Restoran Cili Hijau","Fried Rice","4.4","(4000+)","Kajang",""
"odbd","Tirs Rawon Ayam Penyet","Ayam Penyet","3","(1)","Kajang",""
"q9gp","Restoran Ridzuan Maju","Malaysian","4","(100+)","Kajang",""
"rk1j","RESTORAN FASRUL TOMYAM","Fried Rice","4.3","(500+)","Kajang",""
"w7db","Najia Tomyam","Asian","5","(2)","Kajang",""
"kb4x","AN-NUR COFFEE","Malaysian","4.3","(11)","Kajang",""
"sxtk","Kedai Kopi Tepian Bangi","Fried Rice","4.3","(100+)","Kajang",""
"j89e","POCIATO COFFEE","Malaysian","4.8","(55)","Kajang",""
"iygt","Rekoffee","Asian","4.9","(63)","Kajang",""
"r3nq","Warung Cik Ani","Chicken","4.4","(500+)","Kajang",""
"r6jm","Pisang Goreng Sg Long","Pisang Goreng","4.6","(100+)","Kajang",""
"basm","Coffee Legend Bangi (Reko)","Beverages","4.8","(100+)","Kajang",""
"om1g","NASI LEMAK & NASI CAMPUR ANEKA LAUK","Asian","4.9","(19)","Kajang",""
"z5ro","BB Glass Tomyam","Fried Rice","4.5","(1000+)","Kajang",""
"eejv","Kapsule Koffee","Korean","4.8","(100+)","Kajang",""
"spb8","McDogol’s Burger","Burgers","4.5","(45)","Kajang",""
"w25x","SURIA KEROPOK IKAN","Malaysian","4.7","(100+)","Kajang",""
"wyyr","DOUBLE TWO WANTAN MEE","Dumpling","4.1","(75)","Kajang",""
"p7ax","Bubur King Bangi","Asian","4.8","(500+)","Kajang",""
"ri89","Poki Korean Fried Chicken (Kajang)","Asian","5","(2)","Kajang",""
"uzb7","Hqm Meals Station","Malaysian","4.1","(17)","Kajang",""
"j9ug","CORNDOG MOZZARELLA DOWNTOWN REKO","Bread","4.9","(76)","Kajang",""
"u7tv","Wei yi fried chicken rice","Nasi Lemak","4.3","(61)","Kajang",""
"n5uo","Restoran Dikali Kali","Malaysian","4.5","(2000+)","Kajang",""
"jnef","The Couple Bakers","Bubble Tea","4.9","(85)","Kajang",""
"ki7c","Tapau Thai","Tom Yum","4.9","(100+)","Kajang",""
"w2wh","Pak Ali Mamu Popia","Malaysian","4.8","(50)","Kajang",""
"hr14","Restoran Lauk Pantang","Asian","4.6","(9)","Kajang",""
"p2ku","Warong Cik Nah","Nasi Lemak","4.7","(5000+)","Kajang",""
"q4bj","Ayyub Shawarma Kebab (uptown reko)","Malaysian","4.6","(53)","Kajang",""
"mhvm","Mr.BaBa Chicken Rice (Bangi Sekyen 4)","Malaysian","4.4","(81)","Kajang",""
"e1ww","Sky Garden Vegetarian Restaurant","Vegetarian","4.7","(7)","Kajang",""
"y6pd","Restoran Impian Maju (Bangi)","Roti Canai","4.3","(500+)","Kajang",""
"e53l","Aiskrim Malaysia Special Aiskrim.my","Desserts","1","(1)","Kajang",""
"pgio","Restoran Ha Jie 霞姐板面专卖店","Noodles","4.9","(100+)","Kajang",""
"fes3","Kedai Makan Azim","Malaysian","3.9","(4)","Kajang",""
"yd2p","MEE CURRY TONG SING 东昇咖喱面 @ Restoran Yew Yuan","Curry","4.4","(78)","Kajang",""
"s0zd","Taiwan 101 Braised Pork Rice (101 卤肉饭) Sheng Xing 6363","Chinese","3.1","(37)","Kajang",""
"i8sh","Sushi Onamae","Japanese","4.6","(100+)","Kajang",""
"rb73","NASI KUKUS KAK CHIQ","Malaysian","4.9","(35)","Kajang",""
"xewl","Restoran Prima Tong Xin 同心板面专卖店 - Taman Kajang Prima","Chinese","5","(2)","Kajang",""
"zw27","3 Hengget Station","Malaysian","5","(2)","Kajang",""
"q8km","X Team Burger (Taman West Country)","Burgers","4.4","(100+)","Kajang",""
"ms3y","Salim Rojak Cendol @ Kajang Perdana","Desserts","4.6","(100+)","Kajang",""
"n9sx","Sri Bangi Horizon Garden","Seafood","4.6","(1000+)","Kajang",""
"rcwc","The Chef Houz","Pasta","4.4","(70)","Kajang",""
"i69f","RESTORAN LIMAU NIPIS","Malaysian","4.5","(1000+)","Kajang",""
"phzg","Cad’s Burger X Cheezy Fried Chicken","Fast Food","4.9","(14)","Kajang",""
"g7d1","Semmeh Indian Claypot Rice","Indian","5","(11)","Kajang",""
"jq33","Qahwa","Asian","5","(28)","Kajang",""
"nysl","WAFFLE LIMITED (BARRA BANGI)","Pancakes & Waffles","4.3","(100+)","Kajang",""
"s804","D WARUNG BAWAL","Seafood","4.6","(500+)","Kajang",""
"njyt","Arif Sate Kajang","Satay","4.8","(92)","Kajang",""
"y7zl","Nasi ayam goreng kunyit by Mie Kajang","Asian","4.1","(28)","Kajang",""
"i0xh","Bbc Korean Cafe","Malaysian","2.7","(7)","Kajang",""
"i10d","Kebab Kraze","Malaysian","4.9","(100+)","Kajang",""
"gh6r","MANGO S8","Juice","4.8","(67)","Kajang",""
"q6xm","Delicious Cendol","Desserts","4.3","(100+)","Kajang",""
"nwx2","PISGOR (BARRA)","Malaysian","4.7","(59)","Kajang",""
"c26c","Satey Mesra (Kajang)","Chicken","4.6","(24)","Kajang",""
"wzoq","Taqisah Cafe","Western","4.6","(100+)","Kajang",""
"cxm3","Nelkin Waffle","Asian","5","(1)","Kajang",""
"cqk2","GRILL CHICKEN HUNNY CHERAS","Chicken","3.8","(75)","Kajang",""
"tjui","BAKSO SOLO @RESTORAN BARRA","0 min","5","(3)","Kajang",""
"o6o7","Roti Canai D'Bukit","Malaysian","5","(1)","Kajang",""
"j842","Restoran Johan Patin Temerloh","Seafood","4.8","(500+)","Kajang",""
"yhay","Nasi Kandar Penang Sentral","Malaysian","4.7","(30)","Kajang",""
"k6mp","CHEF TAKO","Malaysian","4.7","(74)","Kajang",""
"wmst","THE HOB FOOD TRUCK","Burgers","4.9","(27)","Kajang",""
"wlkk","Kopi and bootik","Malaysian","4.3","(6)","Kajang",""
"w8ob","Man Cendol","Chicken","4.6","(500+)","Kajang",""
"j6va","RESTORAN SUP POWER ALI","Malaysian","4.4","(500+)","Kajang",""
"f1if","S7  FOODTRUCK @ AYAM GEPUK & AYAM BEREMPAH, BANGI","Malaysian","4.5","(100+)","Kajang",""
"r1jd","I’M GEPREK BY KOTAK","Chicken","4.5","(100+)","Kajang",""
"n8yr","Me'nate Steak Hub (Bangi)","Pasta","4.3","(500+)","Kajang",""
"wa9s","MY Banana Cheese (PKNS Bangi)","Asian","4.7","(100+)","Kajang",""
"kjhs","Restoren Arinee corner","Malaysian","4.5","(500+)","Kajang",""
"n7ml","Kaklong kitchen","Fried Rice","4.7","(1000+)","Kajang",""
"nsil","Restoran Nasi Arab Yemeni House","Malaysian","4.2","(31)","Kajang",""
"t0c5","Chef Adnan","Middle Eastern","4.7","(2)","Kajang",""
"wi7o","Kaseh Bakery & Cafe","Cakes","4.3","(100+)","Kajang",""
"n2aj","Coffee Legend Bangi ( Seksyen 9 )","Coffee","4.7","(500+)","Kajang",""
"uh26","Al-Falah Station","Malaysian","5","(1)","Kajang",""
"pds2","Ngopi Bangi","Malaysian","4.4","(4)","Kajang",""
"yi66","Dolc’e & Dine Cafe","Pancakes & Waffles","4.7","(66)","Kajang",""
"qclv","3NUR CORNER(FOODCOURT)","Malaysian","4","(1)","Kajang",""
"c7bn","Sangkaya (Evo Mall)","Beverages","2.9","(6)","Kajang",""
"uycx","ARAFA MAJU NASI KANDAR PULAU PINANG","Malaysian","4.4","(100+)","Kajang",""
"uiev","Gerai Manja Cilok","Roti Canai","2.3","(14)","Kajang",""
"b5bm","Pisang Lelehh PKNS Bangi","Asian","4.4","(24)","Kajang",""
"nqnp","GTR Burger (Seksyen 8 BBB)","Burgers","2.6","(9)","Kajang",""
"ezil","Jiwa Kopi & Bingsu (Bangi)","Beverages","4.9","(24)","Kajang",""
"hp05","Mohd Chan (Bangi)","Asian","4.8","(100+)","Kajang",""
"t5zn","Tamam Tea & Coffee","Chicken","4.9","(500+)","Kajang",""
"xspm","BIGMO BURGER & CHICKEN","Burgers","4.8","(71)","Kajang",""
"opwk","NUR TOM YAM-HENTIAN KAJANG","Malaysian","4.8","(10)","Kajang",""
"ymel","Ba Luo Jie Chang Cafe","Chinese","4.7","(100+)","Kajang",""
"a2ti","Gerai Fadzliynt Soya Sedap","Beverages","4.8","(100+)","Kajang",""
"wd2b","318 Mee Stall@ZK Hainam Cafe Makhota Cheras","Asian","3.5","(7)","Kajang",""
"m8yl","Cloves Restaurant & Café","Western","4.6","(500+)","Kajang",""
"jbn3","Daddycool - Kajang","Malaysian","4","(39)","Kajang",""
"fp0e","KopiTreat","Coffee","4.6","(49)","Kajang",""
"n3sn","Little White Cafe","Seafood","4.5","(99)","Kajang",""
"lcak","Rotiwap","Malaysian","5","(18)","Kajang",""
"qwvq","Warung Simple (Bangi)","Malaysian","4.5","(500+)","Kajang",""
"o2lo","BGR Restaurant","Malaysian","4.2","(100+)","Kajang",""
"ysvv","ARYAN RESTAURANT","Malaysian","4.8","(78)","Kajang",""
"v2oc","Nur ayam penyet - Reko","Asian","4.8","(31)","Kajang",""
"v17z","Ketam Viral","Seafood","5","(3)","Kajang",""
"ghja","Burger Boy","Burgers","5","(14)","Kajang",""
"h8p9","Kee Nguyễn - Laman Bangiku","Beverages","5","(40)","Kajang",""
"huth","Nur Ayam Penyet U-Turn","Malaysian","4.3","(6)","Kajang",""
"y1xg","Let's Mamak","Malaysian","4.7","(12)","Kajang",""
"ea25","Sprezzatura Esprimere","Coffee","4.5","(19)","Kajang",""
"p6zu","Restoran Ibrahim Maju (Taming Jaya)","Roti Canai","4.2","(100+)","Kajang",""
"r8vp","Restoran Mak Kimbong","Nasi Lemak","4.6","(4000+)","Kajang",""
"wz75","Cendol U-Turn","Desserts","4","(26)","Kajang",""
"e8ag","Rizki Bangi","Pisang Goreng","4.5","(2000+)","Kajang",""
"ty09","Homebaker Clover (Bangi Sentral)","Cakes","4.7","(100+)","Kajang",""
"n4bf","Omar Syarif Rojak Penang","Malaysian","4.5","(2000+)","Kajang",""
"fgoa","TOWKAN Nasi Lemak","Malaysian","5","(1)","Kajang",""
"dq26","AMINAH KITCHEN","Asian","3.5","(17)","Kajang",""
"g18z","SUMOO (TAKOYAKI & DIMSUM) @ BANGI SQUARE","Malaysian","4","(6)","Kajang",""
"o6wg","JNC BURGER","Burgers","4.7","(1000+)","Kajang",""
"aq83","Ayam Gunting dan takoyaki original","Malaysian","4.7","(500+)","Kajang",""
"nevy","Kolomé","Malaysian","5","(4)","Kajang",""
"c3ey","Alif Satay Bangi","Malaysian","5","(2)","Kajang",""
"qg1z","SMOKE GUERILLA","Western","3.9","(14)","Kajang",""
"er4i","Penang Chendul @ Bangi","Asian","4.6","(65)","Kajang",""
"t0ir","Takoyaki Original dan Ayam Gunting","Fried Chicken","4.7","(2000+)","Kajang",""
"kq01","MK kitchen","Western","4","(11)","Kajang",""
"ln1z","Meat Cartel American BBQ (Bangi)","Western","4.5","(100+)","Kajang",""
"n7il","Caravan Cafe","Western","4.6","(1000+)","Kajang",""
"o8ps","Mok Nab Nasi Kukus Daun Pisang (Bangi)","Nasi Kukus","4.7","(5000+)","Kajang",""
"dah9","Fanito Takoyaki dan Ayam Gunting","Fried Chicken","4.8","(100+)","Kajang",""
"yrfi","Laksa Single","Malaysian","4.9","(71)","Kajang",""
"qgz5","FLYING BURGER (BANDAR BARU BANGI)","Burgers","5","(26)","Kajang",""
"c5oe","MAMA IKAN BAKAR & MASAKAN THAI","Thai","4.7","(500+)","Kajang",""
"wsti","De.Wan 1958 by Chef Wan (Bangi)","Malaysian","4.1","(22)","Kajang",""
"ex7h","Kebab Hayy Dhubat","Middle Eastern","5","(1)","Kajang",""
"fp5g","Restoren the Kampong Cili Padi-Original","Malaysian","5","(1)","Kajang",""
"d9xd","Kak Da Nasi Kerabu","Nasi Kerabu","4.8","(1000+)","Kajang",""
"e04e","WARUNG KPS","Asian","4.9","(100+)","Kajang",""
"cxzb","WOW Kopi","Coffee","3.1","(35)","Kajang",""
"mdgw","myBurgerLab (Bangi Resort Hotel)","Burgers","4.8","(28)","Kajang",""
"q8ej","Bangi Resort Hotel","Halal","4","(5)","Kajang",""
"h7jc","Taste & Mee Makanan Cina Muslim","Fried Rice","4.6","(100+)","Kajang",""
"l3jn","Restoran Xinjiang - Bangi","Noodles","4.6","(100+)","Kajang",""
"v0dw","Nuin Kafe","Malaysian","4.1","(100+)","Kajang",""
"e82a","Nasi Kerabu TokMa","Nasi Kerabu","4.5","(100+)","Kajang",""
"luga","Restoran Ayam Kampung Kita","Chicken","4.7","(500+)","Kajang",""
"fx9h","NASI CILI HIJAU BERAPI","Asian","4.7","(23)","Kajang",""
"n4wx","Highway Burger","Burgers","4.7","(100+)","Kajang",""
"dqkw","PAKMUS BBQ","Pasta","4.5","(62)","Kajang",""
"ndzo","Nasi Briyani Kukus 3K (Bangi)","Briyani","4.4","(67)","Kajang",""
"xrkt","Sumsum Homemade","Malaysian","3","(1)","Kajang",""
"xbt0","1990 Viet Cafe (Kajang 2)","Beverages","4.4","(4)","Kajang",""
"i5xb","Cendol Durian (Atok Bangi)","Desserts","4.5","(100+)","Kajang",""
"tpod","Mysnackville Coffee","Cakes","5","(3)","Kajang",""
"z5qh","Ani Sup Utara (Uniten)","Soups","4.5","(500+)","Kajang",""
"fdpv","Dean’s Kitchen","Malaysian","5","(38)","Kajang",""
"jfss","Hao Hao 96 Prawn Mee ( Yi Shan Mee)","Chinese","4.1","(21)","Kajang",""
"ew1a","CHAPOS'S CAFE","Burgers","4.8","(100+)","Kajang",""
