"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"hxqh","Sup Kambing Jay Maju","Soups","4.1","(16)","Puchong",""
"n5or","Restoran Kok Siong","Chicken","4.3","(500+)","Puchong",""
"k6pm","Thong Kee Cafe (Puchong)","Asian","4.6","(2000+)","Puchong",""
"iy2m","Mitets Cooks","Malaysian","5","(4)","Puchong",""
"kqv8","APAM BALIK MI BITARA@TAMAN MAS","Malaysian","4.5","(8)","Puchong",""
"hoo6","Ayam Korea Cheese Rancak","Korean","3.7","(16)","Puchong",""
"zirj","Mangrove Restaurant (Puchong)","Malaysian","4.7","(16)","Puchong",""
"smz7","BLESSED Dai Chao 吃得是福 - Pusat Bandar Puchong","Chinese","4.6","(500+)","Puchong",""
"q86e","Starbucks (Shell LDP Puchong DT)","Coffee","4.6","(93)","Puchong",""
"tfwv","My Little Lobster 麻辣小龙虾 @ Puchong Everyday Foodcourt","Malaysian","4.1","(13)","Puchong",""
"r0uj","Gangnam Style Tau Fu Fa @ Medan Selera Everyday","Malaysian","4.4","(100+)","Puchong",""
"rvmf","Restoran Jazmina","Roti Canai","4.2","(500+)","Puchong",""
"d6ex","deli2go & Costa Coffee (SH Jalan Puchong) (Putra Perdana)","Bread","4.6","(61)","Puchong",""
"yn45","Aara Chettinadu","Indian","4.7","(3)","Puchong",""
"i3ka","Fried Rice & Spaghetti @ Medan Selera Everyday","Pasta","4.5","(94)","Puchong",""
"n1bb","Mama Kim Wellness Kitchen (Puchong Jaya)","Soups","4.4","(100+)","Puchong",""
"ydr1","Lioneye Recipes Sdn Bhd","Chicken","4.9","(29)","Puchong",""
"aogx","Goreng Pisang Cheese Leleh @Meranti","Pisang Goreng","4.6","(26)","Puchong",""
"p9ri","Tea & Chicken Rice Stall @ Restoran Kok Siong","Chinese","4.6","(500+)","Puchong",""
"sje4","Kiyotomi Japanese Food Store (Harada Shoten)","Curry","5","(5)","Puchong",""
"at17","Annai Curry house","Asian","4.3","(100+)","Puchong",""
"vyjg","Wakaka Ecoshop Tasik Perdana Puchong (ECTPPC-B)","Pancakes & Waffles","4.9","(100+)","Puchong",""
"zl5c","Gorenghantu @ Everyday Foodcourt","Rice Dishes","4.1","(60)","Puchong",""
"zbsn","Buttermilk Daddy Cafe","Chinese","4.9","(8)","Puchong",""
"ygpi","SALAI & BUDU KITCHEN","Chicken","3.6","(2)","Puchong",""
"vcdn","Hot & Roll (IOI Mall Puchong)","Wraps","4.9","(60)","Puchong",""
"e9rj","Haagen Dazs (IOI Mall Puchong)","Beverages","4.5","(100+)","Puchong",""
"bsmb","SARAWAK MINI SMOKE HOUSE","Chinese","4","(13)","Puchong",""
"wfzj","Keropok lekor letopp ori ganu & Ice cream Malaysia","Ice Cream","5","(13)","Puchong",""
"e6gz","Honeycomb BBQ","Korean","4.4","(74)","Puchong",""
"hm82","JIN Kare - Puchong Jaya","Chinese","4.5","(39)","Puchong",""
"zr8k","KEDA MAKE CHE'WEA","Roti Canai","4.6","(100+)","Puchong",""
"o2jm","Shihlin Taiwan Street Snacks (IOI Mall)","Chicken","4.6","(1000+)","Puchong",""
"ecmh","清凉阁 Dessert","Desserts","5","(4)","Puchong",""
"bdpd","Fun Hut","Pancakes & Waffles","4.9","(100)","Puchong",""
"l1wz","MAY TUCK KITCHEN 美达厨房","Noodles","4.7","(100+)","Puchong",""
"rysx","Ayam Gepuk Pak Gembus (Puchong)","Fried Chicken","4.5","(2000+)","Puchong",""
"m5lp","Marrybrown (IOI Mall Puchong)","Malaysian","4.4","(5000+)","Puchong",""
"o5oz","Good Taste Restaurant (Puchong Jaya Kenari)","Chinese","4.5","(1000+)","Puchong",""
"wxg7","食好点 Eat Better (Corner 12)","Asian","4.9","(23)","Puchong",""
"heqk","Desi Delights Bistro","Asian","4.9","(28)","Puchong",""
"ow0d","Restoran menu Al fatih","Mee Goreng","5","(2)","Puchong",""
"h4ly","Zainul Corner","Fried Rice","4.7","(5000+)","Puchong",""
"d7ix","SATE KAJANG HJ. SAMURI (Puchong Jaya)","Satay","4.6","(1000+)","Puchong",""
"wkl2","Dfriends kopitiam","Asian","5","(4)","Puchong",""
"qxe6","RESTORAN RB MAJU (PUCHONG)","Malaysian","4.1","(100+)","Puchong",""
"vp3q","卤味堂 Braised Bowl Empire","Chinese","4.2","(34)","Puchong",""
"cp0a","AROIMAK THAIFOOD","Thai","5","(1)","Puchong",""
"iwb4","LAOS EAT SHOP","Chicken","5","(1)","Puchong",""
"acnh","Coco's Thai Banana Leaf","Thai","4.7","(47)","Puchong",""
"pb3a","WHO S CHICKEN RICE FOOD & BEVERAGES","Asian","5","(1)","Puchong",""
"i5wq","The Food Court (Puchong)","Tea","4.1","(100+)","Puchong",""
"rosc","GSC (IOI Mall)","Cakes","4.3","(100+)","Puchong",""
"fnvv","Street Churros - Puchong Jaya","International","4","(31)","Puchong",""
"e4qy","Purple Monkey (Puchong)","Cakes","4.6","(100+)","Puchong",""
"es19","Fong Lai Ke Taiwanese Braised Pork 逢莱客台湾卤肉饭","Chinese","3.5","(100+)","Puchong",""
"s0gv","AJ Bistro Elite (Puchong)","Roti Canai","4.4","(500+)","Puchong",""
"o9gf","Yee Kee Porridge Restaurant (Puchong)","Porridge","4.7","(3000+)","Puchong",""
"n3fi","Pizza Hut Delivery (Bandar Puchong Jaya)","Pizza","4.5","(1000+)","Puchong",""
"wzen","Nasi Lemak Simpang Empat (Jalan Dagang Mas 1)","Malaysian","4.8","(4)","Puchong",""
"x7ua","Local Various Rice & Noodle @ Selection 929 Food Court","Chinese","4.6","(100+)","Puchong",""
"g3gm","Local Chinese Cuisine @ The Foodcourt","Chinese","4.4","(100+)","Puchong",""
"ivac","Pasta OHSEM (Puchong)","Pasta","4.7","(2000+)","Puchong",""
"q6gl","Restoran Dao Ma Qie 刀麻切","Noodles","4.6","(100+)","Puchong",""
"kerd","Burger Diana","Burgers","4.6","(100+)","Puchong",""
"aqsu","Local Fried @ Selection 929 Foodcourt","Chinese","4.9","(89)","Puchong",""
"pnjc","Kedai Makan Puncak Rasa","Chicken","4.5","(1000+)","Puchong",""
"yjk8","Gigi Coffee (IOI Puchong)","Beverages","5","(100+)","Puchong",""
"mzb0","PING WAI RESTAURANT- PUCHONG","Asian","4.7","(8)","Puchong",""
"p1ri","Kenny Rogers Roasters (IOI Mall Puchong)","Chicken","4.6","(1000+)","Puchong",""
"lvkz","Ipoh Curry Mee / Chee Cheong Fun @ Xin Jing","Curry","4.2","(87)","Puchong",""
"vrnl","SUGAR BAKE","Desserts","3.4","(5)","Puchong",""
"n1tm","Boat Noodle (IOI Mall Puchong)","Chicken","4.7","(2000+)","Puchong",""
"y43q","Pan Mee @ Restoran KH 20","Noodles","4.8","(100+)","Puchong",""
"rodb","Skinny Dip Puchong","Malaysian","5","(2)","Puchong",""
"aeu0","SHA BISTRO HUB","Fried Rice","3.5","(65)","Puchong",""
"f7it","RUMAH KELATE","Asian","5","(1)","Puchong",""
"t8eb","Madurasa taman puncak kinrara","Soups","4.2","(500+)","Puchong",""
"t411","Juice Works (IOI Mall Puchong)","Healthy","4.6","(11)","Puchong",""
"pkek","Jipinhe Scones 吉品合 (IOI Puchong Mall)","Asian","4.2","(73)","Puchong",""
"s9xr","Crab B Restaurant","Seafood","4.8","(100+)","Puchong",""
"fxyr","Fish Paste Noodle @ Xin Jing","Soups","5","(43)","Puchong",""
"u8pc","D’Laksa (Aeon Bandar Puchong IOI Mall)","Malaysian","2","(1)","Puchong",""
"s0ld","Goreng Pisang Kicap Sambal Pedas @ Plaza Tol Ayer Hitam SKVE","Malaysian","3.5","(42)","Puchong",""
"n3bp","Home Town Braised Pork Rice","Chicken Rice","4.5","(100+)","Puchong",""
"q8ky","Daboba 熊黑堂 (IOI Mall Puchong)","Bubble Tea","4.6","(1000+)","Puchong",""
"dyz3","Santan (IOI Mall Puchong)","Nasi Lemak","4.2","(100+)","Puchong",""
"b342","RESTORAN ZHENG JIA","Chinese","4.5","(33)","Puchong",""
"h1do","Munzai Roast Pork @ Restoran KH 20","Malaysian","4.5","(100+)","Puchong",""
"bcyb","ChaTraMue (IOI Mall Puchong)","Beverages","5","(11)","Puchong",""
"q0cu","The Chicken Rice Shop (IOI Mall Puchong)","Chicken","4.6","(1000+)","Puchong",""
"g3qn","MIXUE (IOI Puchong)","Malaysian","4.6","(100+)","Puchong",""
"o280","Penang Prawn Mee / Loh Mee @ Xin Jing","Soups","4.7","(100+)","Puchong",""
"xbo6","Fried Kuey Teow @ Xin Jing Restaurant","Kuey Teow","4.4","(24)","Puchong",""
"pbam","YOUNG SANNA MEE (Bandar Puchong)","Noodles","3.7","(18)","Puchong",""
"i9is","Ramen Seirock-Ya (IOI Mall Puchong)","Japanese","4.9","(63)","Puchong",""
"zw7o","firzanakitchen","Malaysian","4.9","(39)","Puchong",""
"j8j9","Chicken Noodle 老友记烧腊 - Restaurant Xin Jing","Chinese","4.4","(88)","Puchong",""
"r7qe","Tea Garden (Puchong 古文茶)","Malaysian","4.4","(1000+)","Puchong",""
"p2mg","Sukiya Tokyo Bowls & Noodles (IOI Mall Puchong)","Japanese","4.7","(1000+)","Puchong",""
"fm7o","Putien ( IOI Mall Puchong )","Malaysian","5","(1)","Puchong",""
"n7z4","Fishball Mee/ CHicken Noodle. Lam Mee @ Xin Jing","Noodles","4","(53)","Puchong",""
"r2fg","Fried Kuey Teow @ Restoran KH20","Kuey Teow","4.9","(100+)","Puchong",""
"wczp","Pho Vietz (IOI Mall Puchong)","Asian","4.8","(67)","Puchong",""
"k7mk","Souper Tang (Puchong IOI Mall)","Asian","4.5","(63)","Puchong",""
"f3rx","Mama Mee Yah (IOI Puchong)","Thai","4.8","(10)","Puchong",""
"jxvu","Masakan Ibu","Asian","4.4","(55)","Puchong",""
"f1gi","和樂屋 Warakuya Japanese Restaurant (Puchong)","Japanese","4.8","(1000+)","Puchong",""
"rj0o","HWC Coffee (IOI Mall Puchong)","Asian","4.7","(100+)","Puchong",""
"id1h","Fantaxy Bakery (Puchong)","Bread","4.8","(100+)","Puchong",""
"n3xg","Tian Fang Cafe","Chinese","4.6","(500+)","Puchong",""
"gayu","Sushi + Rotary Sushi Bar (Puchong)","Japanese","5","(42)","Puchong",""
"craz","llaollao (IOI Mall Puchong)","Desserts","4.8","(100+)","Puchong",""
"te2q","SoyaLah (Puchong)","Desserts","4.3","(74)","Puchong",""
"qagj","K1 FRUIT STALL","Healthy","4.9","(33)","Puchong",""
"bks3","Mi Rebus Haji Wahid (IOI Mall Puchong)","Malaysian","4.1","(79)","Puchong",""
"r5ni","Ma Zi Pan Mee (Puchong)","Noodles","4.5","(500+)","Puchong",""
"s3gb","Boost Juice (IOI Mall Puchong)","Juice","4.8","(1000+)","Puchong",""
"m6zt","Esquire Kitchen (IOI Mall)","Chinese","4.5","(500+)","Puchong",""
"u4tz","Dapoq Kittyz","Indian","4","(100+)","Puchong",""
"rmsy","Wong Zhi Noodle House","Noodles","4.7","(500+)","Puchong",""
"g27f","Tayo Bowl (Puchong Jaya)","Poke Bowl ","4.6","(500+)","Puchong",""
"o3fg","Breworks","Malaysian","4.5","(1000+)","Puchong",""
"ejd6","PAK HAMID GORENG PISANG","Asian","4.9","(37)","Puchong",""
"m8nl","Sushi King (IOI Mall Puchong)","Japanese","4.5","(2000+)","Puchong",""
"b1q4","ZUS Coffee (IOI Boulevard)","Asian","4.6","(100+)","Puchong",""
"pn4a","Dáo Desserts Soymilk & Beancurd ( Puchong Jaya )","Asian","4.8","(4)","Puchong",""
"p13e","KEBAB ALBAB","Fast Food","5","(1)","Puchong",""
"lluh","Wong Kok Char Chan Teng (IOI Mall)","Chinese","4.4","(100+)","Puchong",""
"b2ng","Restaurant Yee Heong Bak Kut Teh","Rice Dishes","4.6","(100+)","Puchong",""
"tc35","Toast & Co (Puchong)","Bread","4.5","(100+)","Puchong",""
"i4ap","D’Laksa (Aeon Bandar Puchong IOI Mall)","Laksa","4.7","(1000+)","Puchong",""
"t7w2","FamilyMart (Famima - Bandar Puchong Jaya )","Japanese","4","(500+)","Puchong",""
"fqdt","Chatime (AEON Puchong)","Bubble Tea","4.7","(100+)","Puchong",""
"pbsy","Bean Jr (Puchong)","Beverages","4.6","(500+)","Puchong",""
"h3hz","Restoran Rejab Yusuf","Roti Canai","4.6","(500+)","Puchong",""
"jap9","Komi’s kitchen","Indian","4.2","(28)","Puchong",""
"bxh1","Mr Fish Fish & Seafood Noodle (Puchong Jaya)","Malaysian","4.9","(34)","Puchong",""
"w0al","Auntie Anne's (IOI Mall Puchong)","Bread","4.6","(1000+)","Puchong",""
"r3pp","Hachiban Izakaya (Puchong Jaya)","Sushi","4.5","(73)","Puchong",""
"o2ux","Domino's Pizza (Puchong Jaya)","Pizza","4.5","(1000+)","Puchong",""
"hs2p","Tian Xiang Yen Vegetarian Restaurant","Vegetarian","4.5","(100+)","Puchong",""
"u8o8","RS Ramli Satay @ Ar-Rauf Bistro","Rice Dishes","4.4","(88)","Puchong",""
"t4hv","Taco Bell Puchong (IOI Bouvelard)","Chicken","4.3","(500+)","Puchong",""
"lzlg","Hahasiu Pan Mee","Noodles","4.8","(100+)","Puchong",""
"hrbg","TIME OFF CAFE (Puchong)","Asian","4.9","(6)","Puchong",""
"s0mz","Baskin-Robbins (IOI Mall Puchong)","Desserts","4.6","(500+)","Puchong",""
"j2gr","Togather Cafe (Puchong)","Chicken","4.7","(500+)","Puchong",""
"o6jx","Mimi Kitchen (BK Restoran)","Malaysian","4.5","(500+)","Puchong",""
"l2la","Pandabites (Puchong)","Cakes","4.7","(31)","Puchong",""
"o4ic","Warong Mok Nek","Malaysian","4.6","(4000+)","Puchong",""
"idwx","Kelantan Citarasa","Malaysian","4.5","(100+)","Puchong",""
"d3wi","Ah Yip Herbal Soup (Puchong  Jaya)","Chinese","4.6","(500+)","Puchong",""
"fhfc","Q HOUSE Puchong","Asian","4.5","(75)","Puchong",""
"z2te","Xing Cha","Tea","4.8","(100+)","Puchong",""
"fnib","Eight Road Restaurant","Chinese","4.5","(1000+)","Puchong",""
"p1ae","Like Mee Noodle House (Puchong Jaya)","Noodles","4.5","(500+)","Puchong",""
"uh7d","Ayam Goreng Sambal Gepuk","Malaysian","4","(1)","Puchong",""
"p4ww","XLL Malahotpot Restaurant香辣辣麻辣香锅 (Puchong)","Chinese","4.6","(1000+)","Puchong",""
"n4wv","I Love Hokkien Mee (Puchong Jaya)","Noodles","4.5","(500+)","Puchong",""
"om27","POTLAM PREMIUM FOOD","Indian","2.9","(33)","Puchong",""
"o6p4","AF BAKERY & FAMILIES","Cakes","5","(38)","Puchong",""
"j4w6","Qi Fen Tian","Asian","4.8","(44)","Puchong",""
"kauh","Vietz House","0 min","5","(1)","Puchong",""
"hs78","The Soybean Factory (Puchong Jaya)","Desserts","4.8","(100+)","Puchong",""
"dhan","Warung Roti Titab (Puchong)","Asian","5","(1)","Puchong",""
"n8eg","Green Planet Vegetarian Cafe","Vegetarian","4.6","(1000+)","Puchong",""
"yw8v","Restoran Warghih","Malaysian","4.6","(3000+)","Puchong",""
"jrdp","Warung Cik Ura Mee Celup","Fried Rice","4.7","(500+)","Puchong",""
"akab","Pull Rice King 扯饭王","Chinese","4.7","(100+)","Puchong",""
"qq2q","Nasi Lemak Nuarina Since 2010","Nasi Lemak","4.5","(3000+)","Puchong",""
"ko4h","SHAZURA WESTERN MALAYA","Fried Rice","3.6","(5)","Puchong",""
"u32o","Restoran Kaw Kaw Pakkopi (Puchong)","Chinese","4.3","(70)","Puchong",""
"xtmh","Thekkbnc Pisang Goreng Cheese","Asian","4.5","(100+)","Puchong",""
"n2ib","RS Sup Meletup Mydin USJ 1","Soups","4.5","(500+)","Puchong",""
"hl62","Kiki Cafe & Dining","Malaysian","4.4","(60)","Puchong",""
"awo5","Zafeerah Bistro","Malaysian","4.7","(500+)","Puchong",""
"s2qs","In House Cafe","Chinese","4.7","(36)","Puchong",""
"g1ct","Red Inn Noodles","Chinese","3.8","(3)","Puchong",""
"g5zf","Home Kitchen","Asian","5","(1)","Puchong",""
"rp48","A&N Burger Crispy","Burgers","4.3","(2)","Puchong",""
"h264","SENTUHAN MAGIS UMMI","Asian","4.7","(100+)","Puchong",""
"o0em","Warung Wok (Puchong)","Rice Dishes","4.7","(10000+)","Puchong",""
"rsl9","Ayam Penyet Presto by Warung Wok","Ayam Penyet","4.3","(82)","Puchong",""
"s1gr","BlackBall (Puchong)","Desserts","4.7","(1000+)","Puchong",""
"r2hq","3Beanz Café","Western","4.7","(12)","Puchong",""
"u8ou","RESTORAN HAZIM","Briyani","4.8","(1000+)","Puchong",""
"c2gj","Uncle Ming Fruit Stall","Malaysian","4.8","(59)","Puchong",""
"kfqh","Opah Nasi Ayam (Kinrara)","Malaysian","4.2","(100+)","Puchong",""
"vj03","Gustoso Shawarma and Fries","Fast Food","5","(1)","Puchong",""
"v3rk","Restoran Mawar Gembira","Chinese","4.6","(100+)","Puchong",""
"jptc","S One One (Bandar Kinrara)","Chinese","3","(21)","Puchong",""
"pti6","Warung Pak Teh","Malaysian","3.9","(8)","Puchong",""
"x9vg","Dried Meat Power Bun @ Publika Kopitiam","Bread","4.8","(36)","Puchong",""
"su5c","Ayam Gunting Hunters (Putra Perdana)","Malaysian","4.6","(31)","Puchong",""
"uf1p","NOR MADIAH BINTI HASHIM","Chicken","4.7","(500+)","Puchong",""
"q7wd","Rumah Makan Cibiuk (Kinrara)","Chicken","4.6","(100+)","Puchong",""
"ej69","61 CAFE","Asian","4.8","(40)","Puchong",""
"o2dy","A&W (Bandar Kinrara)","Fast Food","4.6","(4000+)","Puchong",""
"n2zs","Restoran Q East West","Noodles","4.8","(85)","Puchong",""
"cbbd","Warung Pokok Besar","Asian","4.1","(14)","Puchong",""
"jtsl","Mama kong noodles house","Noodles","4.6","(100+)","Puchong",""
"uxzy","RESTORAN MYDEEN NADHIRA","Malaysian","4.9","(44)","Puchong",""
"ow6o","Nasi Lemak @ Restaurant 86","Malaysian","4.3","(15)","Puchong",""
"hlwy","Mat Rock Ayam Goreng Kunyit (Puchong)","Chicken","4.3","(500+)","Puchong",""
"hw75","HAFIZ BURGER","Burgers","4.8","(100+)","Puchong",""
"cidq","Hadramawt Plaza Restoran","Chicken","4.5","(100+)","Puchong",""
"qoh4","Bawwang by TFN","Malaysian","5","(3)","Puchong",""
"w7tk","NAA KITCHEN","Laksa","4.5","(60)","Puchong",""
"qvi5","Ayam Penyet King","Ayam Penyet","4.5","(100+)","Puchong",""
"aaeo","Willy Satay (Putra Perdana)","Malaysian","4.7","(62)","Puchong",""
"et9r","Mios Munch (Bandar Kinrara)","Salads","4.6","(500+)","Puchong",""
"o8pa","Siew Chao (Restoran Hao Kee)","Chinese","4.3","(500+)","Puchong",""
"rtgc","ROTI JALA & NASI MINYAK SG DUA","Malaysian","4.1","(3)","Puchong",""
"lwbu","Be Chillax Bistro & Cafe (Bandar Kinrara)","Desserts","4.6","(82)","Puchong",""
"leio","Yun Xiang Bak Kut Teh","Rice Dishes","4.2","(52)","Puchong",""
"id48","Dapo Wan Jawa","Seafood","4.7","(17)","Puchong",""
"n1ys","MIOSKITCHEN (Bandar Kinrara)","Chicken","4.5","(2000+)","Puchong",""
"fxiw","Xiao Chao 小炒 @ Ding Fung restaurant","Chinese","4.5","(100+)","Puchong",""
"nz6l","Chinese&Thai food (Restaurant Hao Kee - Siew Chao)","Fried Rice","4.2","(100+)","Puchong",""
"whew","Tea & Nasi Lemak Stall @ Publika Kopitiam","Nasi Lemak","4.4","(100+)","Puchong",""
"wooy","Auntymon Kitchen","Asian","5","(1)","Puchong",""
"v9fd","RAFA SEAFOODS","Thai","4.8","(8)","Puchong",""
"f0dn","roti john selamba","Burgers","5","(1)","Puchong",""
"kxcd","Al arffin bistro","Asian","3.2","(4)","Puchong",""
"ioaj","New hao ji little chef","Malaysian","4.7","(23)","Puchong",""
"tkt4","SHAH FOOD JUNKIES","Burgers","3.7","(85)","Puchong",""
"xw2m","Aneka Rasa Kek Lapis Sarawak & Dim Sum","Cakes","4.8","(16)","Puchong",""
"o6dt","Washoku Japanese Restaurant (Puchong)","Fried Rice","4.5","(100+)","Puchong",""
"d57p","Selera Kampung (Giant Bandar Kinrara)","Asian","4.3","(7)","Puchong",""
"o7ly","OldTown (Bandar Kinrara)","Malaysian","4.7","(1000+)","Puchong",""
"g76o","western jejantas 3 adik beradik","Western","4.7","(100+)","Puchong",""
"yezm","Sate Tradisi Tok Nenek (Damai Utama)","Malaysian","5","(3)","Puchong",""
"c7ex","Hao Kee Handmade Wantan Mee","Malaysian","3","(17)","Puchong",""
"plfi","Hakka Hometown Panme 客家家乡版面","Noodles","4.9","(59)","Puchong",""
"g5c8","Sprinkles Bakery","Malaysian","4.2","(4)","Puchong",""
"n0wu","Restoran Jing Quan","Chinese","4.3","(36)","Puchong",""
"a5h3","SHAH FOOD JUNKIES (CRISPY & BURGER)","Burgers","3.2","(100+)","Puchong",""
"m5t3","Old Klang Road Kopitiam","Thai","4.7","(1000+)","Puchong",""
"alh4","SAHABAT AYAM GEPREK & BAKSO","Malaysian","5","(5)","Puchong",""
"gb9i","Hong Kong style Roast Rice 港式烧腊饭 (RESTAURANT DING SHENG 22 鼎盛22美食中心)","Chicken","4.5","(100+)","Puchong",""
"g3bi","Tomyam Thai @ Taman Tenaga","Tom Yum","4.6","(99)","Puchong",""
"w4bm","SATAY PAT KUPANG","Asian","2.6","(10)","Puchong",""
"ad9h","Tasty Hakka & Wantan Mee (Restoran Bandar Kinrara)","Noodles","4.5","(30)","Puchong",""
"looy","Sushi Go (Giant Bandar Kinrara)","Japanese","5","(45)","Puchong",""
"v6qh","DAZS DONUTS & COFFEE","Bread","2.5","(76)","Puchong",""
"o2vc","My Own Bakes Cafe @ Eight Kinrara","Chicken","4.6","(100+)","Puchong",""
"zvab","Chee Cheong Fun @ Leng Lam Kopitiam","Soups","4.6","(79)","Puchong",""
"xizf","Hong Kong style chicken Rice 港式烧腊饭（Restaurant Ding Sheng22 鼎盛22美食中心）","Chicken","4.6","(76)","Puchong",""
"b7nc","Classic Station Nasi Ayam & Itik Hainan","Chicken","4","(1000+)","Puchong",""
"t8u0","Tasty Loong Village","Chinese","2.9","(15)","Puchong",""
"tlkp","Wingstreet (Giant Kinrara)","Chicken","4.4","(18)","Puchong",""
"z5oj","Guan Kee Chicken Rice @ Restoran Bandar Kinrara","Chicken","4.8","(100+)","Puchong",""
"jd5z","NASI LEMAK ON THE WAY","Malaysian","4.8","(75)","Puchong",""
"c6sc","Nasi Ayam Yunnan Haji Ridzuan Lee","Chicken","4.4","(500+)","Puchong",""
"t4wq","Pau Stall @ Restoran Hao Kee","Chinese","4.5","(100+)","Puchong",""
"rol3","Tenaga Thai Food","Thai","4.6","(100+)","Puchong",""
"zheb","Homebaker Clover (Bandar Kinrara)","Cakes","4.9","(15)","Puchong",""
"edz7","Segar Dim Sum Puchong(Giant Hypermarket Bandar Kinrara)","Chinese","4.4","(14)","Puchong",""
"eqiy","Ady Hot Wok Char Koay Teow","Malaysian","4.7","(28)","Puchong",""
"ptfb","Satey D Kampung","Chicken","4.6","(100+)","Puchong",""
"kl36","PAK TEH CHAR KOAW TIAW","Malaysian","4.9","(17)","Puchong",""
"n2lm","Shiok Kopitiam","Asian","4.5","(3000+)","Puchong",""
"x7nz","Senandung Kambing Bakar (Puchong)","Malaysian","4.5","(100+)","Puchong",""
"b9zs","BURGER JOE DAMAI","Burgers","4.8","(1000+)","Puchong",""
"gy1m","Goreng Hantu 一妈油炸鬼 (Puchong)","Snacks","4.4","(100+)","Puchong",""
"lpxf","Kampar Hometown Fish Ball Noodle @ Shi Yue Tian Restaurant","Soups","4.6","(53)","Puchong",""
"cz8o","FoodHeart Kitchen","Fried Rice","4.8","(42)","Puchong",""
"phv3","Pin bread 肉干面包 @ ShiYue Tian","Malaysian","4","(28)","Puchong",""
"pclp","Restaurant Pipit corner","Asian","5","(2)","Puchong",""
"hvkx","Hong Kong Roasted Chicken Rice 香港烧腊鸡饭 - HJ Cloud Kitchen","Chinese","4.5","(31)","Puchong",""
"iwfs","Puchong Food Street 蒲种喂食街","Beverages","4.8","(26)","Puchong",""
"bh7v","Sri Rajoo Banana Leaf Puchong","Indian","5","(1)","Puchong",""
"gz9d","Fushun Braised Pork 富顺卤肉","Asian","2.9","(17)","Puchong",""
"d3eu","Wongkok Dim Sum & Bao 旺角点心，包 - HJ Cloud Kitchen","Chinese","4.9","(100+)","Puchong",""
"axpx","ROTI JOHN DAN BURGER RESTU EMAK","Burgers","4.6","(100+)","Puchong",""
"n9ql","Restoran Sri Meenas","Chicken","3.9","(100+)","Puchong",""
"sjn7","Nanyang Flavor 南阳风味 - HJ Cloud Kitchen","Chinese","4.8","(20)","Puchong",""
"f1kv","Nuyul Western","Western","4.5","(100+)","Puchong",""
"gqv6","顺S槟城炒果条","Asian","4.2","(10)","Puchong",""
"ngrg","All In 1乜都有 - HJ Cloud Kitchen","Chinese","4.3","(100+)","Puchong",""
"o6jq","Kannaa's Bamboo Masalla Biriyani Puchong","Briyani","4.5","(1000+)","Puchong",""
"g0pw","Jing Jing China Food 晶晶刀削面，拉面，饺子 @ HJ CLOUD KITCHEN","Dumpling","4.4","(98)","Puchong",""
"j9fj","Sakinah Baksoto Enterprise","Malaysian","4.5","(25)","Puchong",""
"rkcg","Woh Kee Wantan Mee 和记云吞面 - HJ Cloud Kitchen","Chinese","4.2","(100+)","Puchong",""
"n7sb","Yut's Satay","Rice Dishes","4.6","(500+)","Puchong",""
"adge","AVS Magic Kitchen","Asian","5","(2)","Puchong",""
"k6iz","Restoran Al Najum","Asian","4.4","(100+)","Puchong",""
"buaq","Melizeen Ayam Geprek","Malaysian","5","(3)","Puchong",""
"rt1i","Local Food Da Bao 本地美食打包 - HJ Cloud Kitchen","Chinese","4.6","(100+)","Puchong",""
"fx9f","MESRA FOOD SEERVICES","Roti Canai","4.5","(100+)","Puchong",""
"o2gg","Restaurant Tai Ka Lok Seafood","Seafood","4.5","(100+)","Puchong",""
"y36b","Thai Baan","Fried Rice","4.1","(41)","Puchong",""
"o792","Famous Chicken Puchong","Chicken Rice","4.5","(100+)","Puchong",""
"ip7s","Santinos Pizzatalia","Pizza","4.2","(84)","Puchong",""
"nbye","Mei Feng Hakka Mee 美丰客家面 - HJ Cloud Kitchen","Chinese","4.8","(27)","Puchong",""
"alra","Aunty 13 Pork Noodle 十三姨猪肉粉 - HJ Cloud Kitchen","Chinese","3.4","(51)","Puchong",""
"hufb","Jing Jing Pan Mee 晶晶板面 - HJ Cloud Kitchen","Chinese","4.4","(100+)","Puchong",""
"vl1h","Anjung Warisan Ambo","Malaysian","4","(20)","Puchong",""
"g6in","Heji Kampong Chicken Rice 合记菜园鸡饭 @ HJ CLOUD KITCHEN","Chicken","4.1","(58)","Puchong",""
"t5pw","Roti john dan burger restu emak","Burgers","4.9","(100+)","Puchong",""
"xs7b","AZIE KITCHEN","Fast Food","4.7","(40)","Puchong",""
"hkbn","Akka Food Corner","Indian","4.2","(100+)","Puchong",""
"ohas","Riz'ki Burger (Roti John)","Burgers","5","(11)","Puchong",""
"t86g","Restoran Wo Mei","Fried Rice","4.4","(100+)","Puchong",""
"xuvq","Nasi Kandar Sri Belanga Bistro","Nasi Kandar","4.5","(100+)","Puchong",""
"dhk3","Dapo Boghasap (Puchong)","Chicken","4.8","(91)","Puchong",""
"er0m","MAMAS FOOD CORNER","Malaysian","4.1","(12)","Puchong",""
"w4qg","Iron Moi Spicy Hot Pot (Puchong)","Chinese","4.4","(82)","Puchong",""
"usij","Amma‘s Spicy (Taman Mawar)","Indian","4.5","(1000+)","Puchong",""
