"StoreId","storename","FoodType","AverageRating","City","totalcustomer","totalreturningcustomer","totalreview"
cspt,Maria's Signature,Pasta,4.6,Kuala Lumpur,1,0,1
ct0o,Chef Chicken (Bangsar),Asian,4.3,Kuala Lumpur,10,1,12
ctj5,MATT KIEY CHAR KUEW TIAW,Seafood,4.7,Kuala Lumpur,13,0,13
cu6d,Nasi Kandar City Maju,Indian,4.4,Kuala Lumpur,2,0,2
cuct,D'RichIka Corner,Fried Rice,4.6,Kuala Lumpur,16,2,18
cudo,NASI KANDAR MAMAK CAFE,Malaysian,4.0,Kuala Lumpur,8,0,8
cuou,Pastalina @ KitchenCo,Pasta,3.5,Kuala Lumpur,6,0,6
cv4x,Toast Maker KLCC,Bread,4.6,Kuala Lumpur,5,2,7
cv7f,Kedey Kamek (Lalaport),Fried Rice,3.9,Kuala Lumpur,8,0,8
cva6,Silver Bird Hong Kong Restaurant,Asian,4.8,Kuala Lumpur,2,0,2
cvcz,Laksa Saranghae,Asian,4.8,Kuala Lumpur,33,6,44
cvh6,Kek Azlina Ina Bangsar,Cakes,2.7,Kuala Lumpur,8,0,8
cvtm,JJ Chili Pan Mee (Lalaport),Noodles,4.1,Kuala Lumpur,40,2,42
cvya,RESTORAN NASI KANDAR AKBAR ALI,Nasi Kandar,4.4,Kuala Lumpur,78,9,93
cw13,T3Mixkitchen,Seafood,4.3,Kuala Lumpur,1,0,1
cw18,MMG Patisserie,Cakes,4.5,Kuala Lumpur,4,0,4
cwal,TOMYAM 3 SAHABAT,Malaysian,4.6,Kuala Lumpur,70,11,93
cwbj,Paklong Laksa Utara,Laksa,4.7,Kuala Lumpur,20,5,27
cwii,Scott Matrix Cafe (Brickfields),Roti Canai,4.4,Kuala Lumpur,5,0,5
cwjp,SKY KITCHEN VEGETARIAN FOOD @ MID CAFE VILLAGE,Rice Dishes,2.6,Kuala Lumpur,4,1,5
cwqt,Shaan xi noodle house醉长安陕西面馆(Taman Danau Desa),Chinese,4.4,Kuala Lumpur,4,0,4
cx37,"Nasi Appollo warung d,rimba",Malaysian,4.8,Kuala Lumpur,1,0,1
cxdj,Satay Tenong,Malaysian,4.0,Kuala Lumpur,45,2,48
cxy2,myBurgerLab (KL East),Asian,4.6,Kuala Lumpur,9,1,10
cyo0,Goh Dessert,Chinese,4.6,Kuala Lumpur,127,18,156
cyud,Restoran Ayam Gepuk Pak Gendut,Chicken Rice,4.4,Kuala Lumpur,51,1,52
cz2a,Sulbing Cafe,Korean,4.9,Kuala Lumpur,2,0,2
czai,Chuan Mei Zi China BBQ 川妹子中国烧烤 (The Nest),Chinese,4.2,Kuala Lumpur,6,1,7
d0e3,Bob’s Roast House EFMC (KL),American,3.9,Kuala Lumpur,4,0,4
d0uo,AI DELICIOUS CAFE,Chicken Chop,4.4,Kuala Lumpur,9,0,9
d11g,Dapur Tomyam Sara,Fried Rice,4.5,Kuala Lumpur,135,13,155
d156,Yad Yead Phod Cha Na,Thai,4.6,Kuala Lumpur,3,0,3
d1ca,My Pasta Box - Bangsar,Asian,3.3,Kuala Lumpur,1,0,1
d1ji,Chatto Coffee (Setapak),Beverages,4.8,Kuala Lumpur,9,1,10
d1ta,Yusuf Tom Yam (Segambut),Malaysian,4.5,Kuala Lumpur,14,0,14
d202,MD PUTU BAMBU WORLD @ SHELL SAUJANA UTAMA,Malaysian,5.0,Kuala Lumpur,2,0,2
d2cm,Happy Sambodi Vege Restaurant,Vegetarian,4.7,Kuala Lumpur,32,4,37
d2mo,B.I.G. The Grocer's Kitchen (The Linc),Asian,4.6,Kuala Lumpur,7,0,7
d2wl,MONSTR - TIMES SQUARE,Malaysian,2.1,Kuala Lumpur,2,0,2
d2yl,Al-Andalus Restaurant@Delima,Seafood,4.3,Kuala Lumpur,3,1,4
d2zn,BUBBLEBEE (Danau Kota),Western,4.4,Kuala Lumpur,54,2,56
d3bo,Chicken Hot Pot 鸡公煲,Chinese,4.8,Kuala Lumpur,50,1,52
d3vo,Kanna Curry House (KL),Indian,4.3,Kuala Lumpur,62,9,121
d4dl,TAUHU ANORA,Snacks,4.8,Kuala Lumpur,31,5,37
d5jr,Kak Mah Tomyam,Malaysian,4.2,Kuala Lumpur,8,1,9
d5ro,Vietnam Food Stall (Kafe Mid Village),Noodles,4.7,Kuala Lumpur,3,1,4
d5vt,Kopitiam Batu Tiga Jalan Ipoh,Chinese,4.6,Kuala Lumpur,38,9,49
d6bw,Restoran ED,Malaysian,4.7,Kuala Lumpur,2,0,2
d6db,RESTORAN KASSIM BISTRO,Malaysian,5.0,Kuala Lumpur,3,0,3
d6ey,Lucky Alley Restaurant @ Ah Yap Fried Kway Teow,Mee Goreng,4.7,Kuala Lumpur,14,2,17
d6fl,FOO MOON PORK NOODLE KING,Chinese,4.9,Kuala Lumpur,3,0,3
d704,Milko Cafe,Asian,4.8,Kuala Lumpur,33,2,36
d7di,Mrs Yau Canteen (Setapak),Noodles,4.7,Kuala Lumpur,43,7,50
d7m2,Keopitiam (NU Sentral),Fried Rice,2.5,Kuala Lumpur,8,1,9
d7mn,Nanyang Kopitiam (Esplanade),Malaysian,4.1,Kuala Lumpur,1,0,1
d7si,Jersey Jack Gelato,Pasta,3.6,Kuala Lumpur,1,0,1
d827,Corona Burger,Burgers,4.5,Kuala Lumpur,3,0,3
d83n,Ayam Geprek Meleleh & Aneka Bakso,Ayam Penyet,1.0,Kuala Lumpur,1,0,1
d8el,TPJ BURGER,Burgers,4.8,Kuala Lumpur,20,1,21
d8ze,Restoran little Chennai Darbar,Chicken,4.4,Kuala Lumpur,41,2,52
d8zl,Jia Kopitiam,Malaysian,4.6,Kuala Lumpur,31,4,36
d9ft,The Nature's Fusion,Healthy,4.8,Kuala Lumpur,8,2,10
d9oz,DOLLAH PINDAH,Malaysian,4.3,Kuala Lumpur,44,5,54
d9w2,UNCLE WEI AUTHENTIC FISHBALL NOODLE 伟记正宗西刀鱼丸粉,Noodles,4.5,Kuala Lumpur,21,3,30
da6g,Uncle Soon Fried Rice (Sri Petaling),Fried Rice,4.5,Kuala Lumpur,8,1,9
da6k,Habibi Suria,Middle Eastern,5.0,Kuala Lumpur,2,1,4
da90,ASFIQKITCHEN,Malaysian,4.6,Kuala Lumpur,17,4,22
daup,YB STREET CAFE,Asian,4.5,Kuala Lumpur,3,1,4
dax4,米 Rice (Menara Hap Seng),Chinese,4.8,Kuala Lumpur,1,0,1
db0r,Pisang Goreng Burn,Asian,4.7,Kuala Lumpur,86,7,95
db3v,AL HABIB RESTAURANT,Sandwiches,4.0,Kuala Lumpur,6,0,6
dbw3,Nasi Daging Bakar Rusa Menangis (Sentul),Malaysian,4.7,Kuala Lumpur,171,17,200
dc0l,Pasta Romana,Italian,4.0,Kuala Lumpur,3,0,3
dccc,BiG Tree Hakka Pan Mee,Noodles,4.7,Kuala Lumpur,35,8,49
dcy0,ALONG TOMYAM,Asian,4.7,Kuala Lumpur,1,0,1
dd9d,"NIK$ TOMYAM, AYAM PENYET& WESTERN",Asian,4.5,Kuala Lumpur,54,6,63
ddbh,Tako Hangat (Publika),Takoyaki,4.6,Kuala Lumpur,20,2,22
ddmc,Nakamura Bashi Restaurant (The Sphere),Japanese,4.6,Kuala Lumpur,2,0,2
detp,D’rayyan Thai Tomyam,Malaysian,4.5,Kuala Lumpur,1,0,1
deu4,Kukus Panas,Malaysian,4.5,Kuala Lumpur,2,0,2
dfpv,J.D tomyam,Fried Rice,4.7,Kuala Lumpur,14,1,15
dfwl,ALTHAFUNNISA ZZ ENTERPRISE,Rice Dishes,4.8,Kuala Lumpur,4,0,4
dg49,Kedai Makan Kesuma,Chicken,4.8,Kuala Lumpur,2,1,3
dgvv,Happy sabah pork noodle,Noodles,4.2,Kuala Lumpur,7,0,7
dgxn,RESTAURAN BONDA ANA,Ayam Penyet,4.8,Kuala Lumpur,1,0,1
dgyw,BUBUR AYAM GARING GOMBAK JAYA,Malaysian,4.8,Kuala Lumpur,12,0,12
dh7d,RESTAURANT H M GANI,Malaysian,4.2,Kuala Lumpur,2,0,2
dhyn,Yu Xian Zi (Restoran Hing Kee),Malaysian,4.6,Kuala Lumpur,30,3,40
di8x,AZ Adventure Food Station,Chicken,4.7,Kuala Lumpur,1,0,1
dikx,Kopi Kisah Kita (Wangsa Walk Mall),Beverages,4.7,Kuala Lumpur,3,0,3
dk6f,WenWen Noodle,Chinese,4.6,Kuala Lumpur,3,0,3
dku3,Smash Chicken By The Chicken Project,Chicken,4.8,Kuala Lumpur,6,2,11
dlcj,AA TOMYAM (Satay Traffic Light - Taman Desa Tasik Sg Besi),Malaysian,3.5,Kuala Lumpur,4,0,4
dlma,WARONG HJ DIN AYAM PENYET KRUK KRAK & MASAKAN THAI,Ayam Penyet,4.7,Kuala Lumpur,26,4,30
dlxo,Little Wok Fried Rice King (Lalaport),Fried Rice,3.9,Kuala Lumpur,19,0,19
dm1u,Cheffboss Brownies,Desserts,4.7,Kuala Lumpur,5,1,6
dm34,MEKNI TOMYAM,Malaysian,4.4,Kuala Lumpur,13,2,16
dmhr,Eato Enjoy Japanese Teppanyaki (Taman Desa),Japanese,4.7,Kuala Lumpur,11,1,12
dnax,Restoran LT,Fried Rice,4.0,Kuala Lumpur,17,1,22
dng5,Wan Mo Bo (Homecook Tong Shui/Dessert),Desserts,4.7,Kuala Lumpur,8,2,10
do7y,Nam Heong Chicken Rice (Jalan Sultan),Chinese,4.1,Kuala Lumpur,61,3,64
dodd,Sangeetha Veg. Restaurant (Palace Hotel Plaza),Indian,4.1,Kuala Lumpur,6,1,7
dp8e,Cafe Dayang Ros,Malaysian,4.1,Kuala Lumpur,3,2,6
dpkq,顺记六味清宝凉 Soon Kee Lin Chee Kang,Desserts,4.9,Kuala Lumpur,2,0,2
dpxk,Overtime Cafe,International,4.9,Kuala Lumpur,5,0,5
dq1y,Dunkin' - (Terminal Bersepadu Selatan) (TBS),Bread,4.8,Kuala Lumpur,7,0,7
dql5,NORI'S BABY PANCAKES,Sandwiches,4.5,Kuala Lumpur,1,0,1
dquc,Popia Utara,Pancakes & Waffles,4.2,Kuala Lumpur,10,1,11
drft,MAMA & MOKA,Asian,2.5,Kuala Lumpur,1,0,1
ds8j,Baby Tako (Takoyaki KL Night Street),Japanese,4.9,Kuala Lumpur,1,0,1
dshx,MAC n Cheese Bakery,Western,1.8,Kuala Lumpur,8,0,8
dsm0,Turkish Burger,Mediterranean,4.7,Kuala Lumpur,9,1,10
dsqs,Tamarind Kitchen,Asian,4.5,Kuala Lumpur,1,0,1
dt66,Pandabites (Setapak),Cakes,3.9,Kuala Lumpur,13,2,18
dulf,J&J Fried Chicken,Fast Food,2.8,Kuala Lumpur,11,0,11
dvqe,Nasi Kandar Padang Kota (Solaris Mont' Kiara),Malaysian,3.8,Kuala Lumpur,4,0,4
dwkn,Nasi Ayam Aroma (Chan Sow Lin),Malaysian,4.2,Kuala Lumpur,9,2,13
dwm9,Seri Tanjak Raja Alang,Malaysian,4.4,Kuala Lumpur,64,3,68
dy1c,Bijikupi,Beverages,4.9,Kuala Lumpur,7,0,7
dzat,The Kg.B Food Factory-Kg Baru,Asian,5.0,Kuala Lumpur,1,0,1
dzwz,TM Tomyam,Fried Rice,4.4,Kuala Lumpur,29,2,33
e05e,Restoran D'Pattani Tomyam,Malaysian,4.3,Kuala Lumpur,163,11,181
e0dy,PAK NGAH SUP UTARA,Soups,4.4,Kuala Lumpur,6,0,6
e0jh,Cucur Udang Pantai,Seafood,4.4,Kuala Lumpur,27,4,33
e130,BIT Beef Noodles x Just Kitchen,Noodles,4.7,Kuala Lumpur,4,0,4
e196,Nasi Beriani Gam JDT (Taman Permata),Chicken,4.5,Kuala Lumpur,2,0,2
e1cr,Takoyaki Rumba Downtown Lama Cheras,Takoyaki,5.0,Kuala Lumpur,2,0,2
e1j7,Alda Cafe MultiRich,Chicken,4.9,Kuala Lumpur,3,1,4
e1ri,Nasi kerabu NZ,Nasi Kerabu,4.7,Kuala Lumpur,144,23,178
e2au,Rockafellers Kitchen+Bar,European,3.5,Kuala Lumpur,5,1,6
e2hn,Abang Mat Corner,Nasi Lemak,4.1,Kuala Lumpur,37,0,37
e2k7,Gloria Jean's Coffees @ Menara IMC,American,5.0,Kuala Lumpur,2,0,2
e2no,Hometown Hainan Coffee (Lowyat),Malaysian,4.7,Kuala Lumpur,1,0,1
e2rj,Shina Sushi Tei Restaurant,Seafood,4.4,Kuala Lumpur,9,2,11
e2sp,Maria's Steakcafe (Bangsar),Pasta,3.7,Kuala Lumpur,1,0,1
e2vl,M&B TOMYAM SEAFOOD,Fried Rice,4.4,Kuala Lumpur,155,19,183
e2x0,Malaysia Food Village By Yong Kee,Chicken,4.4,Kuala Lumpur,28,1,29
e3nn,Restoran Taman Seputeh,Chinese,4.5,Kuala Lumpur,8,0,8
e48a,Mun Kee Toast,Asian,2.3,Kuala Lumpur,1,0,1
e4e9,AH BOY CHINESE CUISINE,Chinese,4.6,Kuala Lumpur,9,0,9
e4oo,Delifrance Publika (Solaris Dutamas),Asian,4.7,Kuala Lumpur,2,0,2
e59f,Chelliah's Biryani,Briyani,3.6,Kuala Lumpur,2,0,2
e5et,Yang Mooi Beef Noodles,Noodles,4.6,Kuala Lumpur,9,1,13
e5jb,Kamila coconut shake and juice,Juice,4.6,Kuala Lumpur,9,0,9
e5ko,Sun Thai Food Restaurants (Sri Petaling),Malaysian,4.7,Kuala Lumpur,40,5,47
e5lo,Restoran N. Ameen,Ayam Penyet,4.1,Kuala Lumpur,8,0,8
e5rp,Cravebite,Seafood,4.9,Kuala Lumpur,17,2,19
e65f,NASI AYAM DAUN BAWANG,Asian,2.9,Kuala Lumpur,1,0,1
e6pw,RNS Nasi Kandar,Malaysian,4.4,Kuala Lumpur,13,3,18
e7bo,Sup Ikan Station (Kuchai Junction),Malaysian,4.3,Kuala Lumpur,1,0,1
e8iu,Pan Mee @ Restoran Choong Kok Hong,Noodles,4.4,Kuala Lumpur,1,0,1
e8kq,Burger King (Sri Manja),Fast Food,4.7,Kuala Lumpur,24,1,32
e9ld,"83海鲜饭店 Restoran Lapan Puluh Tiga",Chinese,4.6,Kuala Lumpur,11,1,12
e9nn,AinAmy yong tau foo,Malaysian,4.3,Kuala Lumpur,12,0,12
e9tf,Meletops Ayam Goreng Kunyit,Chicken,4.7,Kuala Lumpur,165,21,192
ea7o,True Destiny Vegetarian Cafe,Vegetarian,4.4,Kuala Lumpur,1,0,1
eaag,Teazzilla Brewery,Korean,3.4,Kuala Lumpur,7,0,7
eafi,Richeese Factory (Berjaya Times Square),Asian,4.3,Kuala Lumpur,631,51,698
eawj,Ina Char Kuey Teow,Malaysian,4.0,Kuala Lumpur,3,0,3
eaxk,Nam Heong Chicken Rice Since 1938 (Lalaport),Chicken Rice,3.6,Kuala Lumpur,30,1,31
eayq,Huang Shouyi Maocai 黄手艺冒菜,Chinese,4.2,Kuala Lumpur,5,0,5
ebmx,Bagel0,Sandwiches,3.5,Kuala Lumpur,3,0,3
ec15,Papa Shawarma,Middle Eastern,2.7,Kuala Lumpur,4,1,5
ec35,Ayam Penyet Sambal Ulek,Malaysian,4.9,Kuala Lumpur,35,1,36
ecbg,Tea Can Thin (OUG Parklane),Asian,4.6,Kuala Lumpur,99,5,104
ecdu,Chatterbox (Bangsar),Fried Rice,4.7,Kuala Lumpur,1,0,1
ed7t,"3d'GOMMO - Taman Desa (Jln Klang Lama)",Malaysian,4.1,Kuala Lumpur,12,1,13
edzx,Waghisan @ Cheras indah,Malaysian,5.0,Kuala Lumpur,1,0,1
ee4m,Roti Boom Corner,Roti Canai,4.8,Kuala Lumpur,20,0,20
eedf,EatHami Cafe - Sri Petaling,Chicken,4.7,Kuala Lumpur,15,1,16
eek4,Akak Aiskrim Malaysia Viral,Ice Cream,4.8,Kuala Lumpur,15,2,17
eetx,Nasi Kak Wook Selera Wangsa Maju,Rice Dishes,4.7,Kuala Lumpur,38,5,52
eewi,Mohd Chan (UTMKL),Asian,5.0,Kuala Lumpur,3,0,3
ef57,OpahGrill Restaurant,Western,4.7,Kuala Lumpur,107,12,124
efa0,Restoran 126 Kopitiam,Chinese,2.9,Kuala Lumpur,1,0,1
efaa,Masala Wheels - DC Food Village,Indian,2.1,Kuala Lumpur,3,0,3
eg7o,Cooltown coconut shake,Beverages,4.8,Kuala Lumpur,4,0,4
eg84,Sushi Hiro (Sri Petaling),Sushi,4.5,Kuala Lumpur,3,0,3
egtf,Raw Juicery Eatery (Avenue K),Healthy,4.9,Kuala Lumpur,8,0,8
ehtv,byfoursistas,Halal,5.0,Kuala Lumpur,2,0,2
ehub,Dosz Coffee (CIMB Hub Kenanga International),Beverages,5.0,Kuala Lumpur,1,0,1
ehvg,Nam Heong Ipoh (Pinnacle Mall),Noodles,4.4,Kuala Lumpur,71,6,85
eici,THE HUNGRY LAB,Italian,4.7,Kuala Lumpur,1,0,1
ekhq,D'Daim Kitchen,Fried Rice,4.5,Kuala Lumpur,11,1,12
ekl4,VCR Stacks,Asian,4.5,Kuala Lumpur,11,1,12
elh1,Cili Keramat,Malaysian,4.1,Kuala Lumpur,4,0,4
elnc,SUGAR DOSE,Desserts,5.0,Kuala Lumpur,6,1,7
ema0,Tomyam Poktek (PPR Seri Cempaka),Asian,1.9,Kuala Lumpur,4,0,4
emc6,WAN WAN DIMSUM,Chinese,4.9,Kuala Lumpur,5,0,5
emdn,NASI KUKUS AYAM GORENG BEREMPAH,Asian,3.4,Kuala Lumpur,1,0,1
emsn,NARATHIWAT KITCHEN,Fried Rice,4.6,Kuala Lumpur,8,1,11
en4v,Shawarma Street - Bukit Bintang,Middle Eastern,4.0,Kuala Lumpur,16,1,18
eneg,Biryani Station,Briyani,4.5,Kuala Lumpur,10,1,11
enkp,Desa Setapak Tomyam,Malaysian,4.8,Kuala Lumpur,41,8,66
enn0,Heaven Boat Noodles,Thai,5.0,Kuala Lumpur,1,0,1
eo3x,MBG Fruits (NU Sentral) (Resto),Asian,4.9,Kuala Lumpur,1,1,4
eoqc,Papa Food,Middle Eastern,4.0,Kuala Lumpur,42,3,46
eppl,Hao Kean Restaurant,Asian,3.6,Kuala Lumpur,5,0,5
er9a,ASAM PEDAS PASKAL,Chicken,4.8,Kuala Lumpur,41,6,48
er9t,Nasi Lemak Daun Pisang (Foodtruck Taman Melawati ),Nasi Lemak,4.7,Kuala Lumpur,64,6,72
erej,Foodhall by Kreate,Pasta,4.1,Kuala Lumpur,11,1,12
errj,Laksa Abang Bomba,Laksa,4.8,Kuala Lumpur,18,2,20
erva,AVOVO,Asian,4.7,Kuala Lumpur,1,0,1
esro,Cake Hub - Seri Kembangan,Bread,4.8,Kuala Lumpur,13,0,13
eszz,Samgori pocha@Mont kiara,Korean,5.0,Kuala Lumpur,1,0,1
et6x,Soft Launch Cafe,Malaysian,4.3,Kuala Lumpur,2,1,3
eth0,Abe Nasi Lemak Ori (Solaris Dutamas),Nasi Lemak,4.0,Kuala Lumpur,25,0,25
etoe,Yat Tong Noodle House,Asian,4.6,Kuala Lumpur,12,1,13
euh2,Hazukido 八月堂 (Mid Valley Megamall),Bread,4.5,Kuala Lumpur,5,0,5
eut6,ABI FRIED CHICKEN,Malaysian,5.0,Kuala Lumpur,2,0,2
evi6,Asian Corner Scott Garden,Malaysian,4.5,Kuala Lumpur,18,1,19
evz6,Mac hut @ KitchenCo Bangsar,Pasta,3.6,Kuala Lumpur,3,0,3
evzt,Warung Pak Tam Kita,Malaysian,4.7,Kuala Lumpur,40,2,44
ewnv,Simply Sea Foods,Indian,4.7,Kuala Lumpur,2,0,2
ewz7,Ayam Gepuk Pak Gembus (Gombak),Fried Chicken,4.4,Kuala Lumpur,68,5,74
exgm,Al-Zain Shawarma,Mediterranean,4.4,Kuala Lumpur,20,4,25
exhy,NY Steak Shack (Setapak Central),American,4.1,Kuala Lumpur,9,0,9
ey40,Rose Ayam Penyet,Asian,4.6,Kuala Lumpur,10,1,11
eygv,MARTABAK NINGRAT,Desserts,4.8,Kuala Lumpur,6,0,6
ez6f,nasi ganja ayer asam utara,Malaysian,4.8,Kuala Lumpur,19,1,25
f02s,Mee Goreng Hustle (Bangsar),Noodles,4.6,Kuala Lumpur,6,0,6
f0tm,Noodle Shack (Avenue K),Chinese,4.8,Kuala Lumpur,1,0,1
f1gj,Nasi Lemak Saleha On The Go (LRT Bangsar),Nasi Lemak,4.5,Kuala Lumpur,2,0,2
f1iw,Hambali Seafood Tomyam,Thai,4.6,Kuala Lumpur,136,12,156
f1jh,Guan Ming Vege Restaurant,Fried Rice,4.3,Kuala Lumpur,1,0,1
f1pf,NIZAM CENDOL GONCANG,Fried Rice,4.6,Kuala Lumpur,55,3,59
f1xp,Madam Grace Kitchen (WISMA UOA),Noodles,4.2,Kuala Lumpur,1,0,1
f1zo,Dee Dapur Panas,Ayam Penyet,4.7,Kuala Lumpur,17,1,18
f245,Satay Kak Yah BC,Malaysian,4.6,Kuala Lumpur,26,1,28
f256,Thala pot Satti Sorru( Claypot Rice ),Asian,4.7,Kuala Lumpur,8,0,8
f279,Flapdoodle,Asian,5.0,Kuala Lumpur,1,0,1
f2au,NASI KANDAR TEPI JALAN BINTANG TUJUH,Fried Rice,3.8,Kuala Lumpur,16,0,16
f2gi,The Alley (Berjaya Times Square),Beverages,4.7,Kuala Lumpur,7,0,7
f2js,Restarunt al rizky,Middle Eastern,4.6,Kuala Lumpur,191,14,211
f2ob,restoran mc kandar,Malaysian,4.4,Kuala Lumpur,9,0,9
f2qw,Faris ac Asian Food,Ayam Penyet,4.7,Kuala Lumpur,82,9,101
f2rb,YC Fresh Point Enterprise,Juice,4.7,Kuala Lumpur,15,1,17
f31h,Rafa Food - Asam Pedas & Kari Kepala Ikan Cun Cun Corner (Jalan Usahawan),Malaysian,4.9,Kuala Lumpur,8,2,10
f3ja,Nasikuning D'to,Thai,4.9,Kuala Lumpur,2,0,2
f3pp,SHAWARMA STATION,Middle Eastern,4.3,Kuala Lumpur,49,4,60
f3sp,Restoran Sg. Golok 1,Malaysian,4.6,Kuala Lumpur,57,10,73
f41y,pisang goreng traffic light,Pisang Goreng,4.7,Kuala Lumpur,76,19,101
f49g,Laksa Conner,Laksa,4.5,Kuala Lumpur,23,2,31
f4pn,SINGYEH NOODLES HOUSE,Noodles,4.2,Kuala Lumpur,25,2,28
f5uv,Saddam Nasi Kandar (Kg Baru),Chicken,4.5,Kuala Lumpur,70,13,95
f5z0,Vegetarian House (Jalan Suppiah Kasipillay),Vegetarian,4.7,Kuala Lumpur,2,0,2
f62y,ROJAK PASEMBOR PENANG,Desserts,4.6,Kuala Lumpur,16,0,16
f6ei,Marion Crepes (Lot 10),Bread,4.6,Kuala Lumpur,2,0,2
f6jb,RBS BISTRO (Setapak),Roti Canai,4.0,Kuala Lumpur,24,1,25
f6xf,RKS FOOD CORNER,Malaysian,1.0,Kuala Lumpur,1,0,1
f7pd,Padangs On Wheels,Asian,5.0,Kuala Lumpur,3,1,4
f7vw,新新素食馆 Sun Sun Vegetarian,Vegetarian,4.7,Kuala Lumpur,222,41,290
f8aw,Wong Solo (Setapak),Ayam Penyet,4.7,Kuala Lumpur,36,4,43
f8eq,Grill-Lahh,Asian,4.7,Kuala Lumpur,16,2,18
f8sq,Biryani Bae (Publika),Briyani,2.4,Kuala Lumpur,1,0,1
f99k,Sentul Ah Yap Seafood @ Eat Food Village 为食村 Publika,Fried Rice,2.6,Kuala Lumpur,1,0,1
f9da,Hon Kee Porridge,Chinese,4.7,Kuala Lumpur,13,0,13
f9hh,SHEDAZZ AYAM KUNYIT @ BUKIT BINTANG,Chicken,4.7,Kuala Lumpur,246,33,291
f9kg,Setapak Chicken Rice,Chicken Rice,3.8,Kuala Lumpur,8,0,8
f9mq,Seri Malaya - Foodle (Wangsa Walk Mall),Asian,4.1,Kuala Lumpur,58,3,62
fao8,SHUMA CURRY HOUSE,Indian,4.8,Kuala Lumpur,2,0,2
fb26,RESTOREN FRIENDZ CORNER,Roti Canai,2.6,Kuala Lumpur,4,1,5
fbwz,DING XUAN YOU DIMSUM 鼎轩优点心 (RESTAURANT KOPITIAM BUKIT JALIL),Chinese,3.7,Kuala Lumpur,1,0,1
fcc8,RESTORAN CHAYAS,Malaysian,4.2,Kuala Lumpur,3,0,3
fcd4,Aroma Thai Tomyam & Seafood (Kuchai Lama),Fried Rice,3.8,Kuala Lumpur,8,0,8
fchr,SmashHouse Burgers - Foodle (Kuchai Lama),Asian,3.7,Kuala Lumpur,34,2,37
fcz0,Christine's Bakery - Mid Valley Megamall,Malaysian,4.0,Kuala Lumpur,2,0,2
fd4d,Alfa Dapur Panas - 33 Food Court,Malaysian,5.0,Kuala Lumpur,1,0,1
fd51,RESTORAN MIHARJA,Roti Canai,3.8,Kuala Lumpur,17,2,20
fdww,MIINK COFFEE,Beverages,4.5,Kuala Lumpur,3,1,5
fegu,jom thai express,Thai,2.0,Kuala Lumpur,10,1,11
feow,HOMST (Wangsa Maju),Malaysian,4.7,Kuala Lumpur,50,1,51
fey7,KB MAN CORNER,Asian,5.0,Kuala Lumpur,8,1,10
ff7p,INDIA GATE (Bangsar),Indian,4.5,Kuala Lumpur,10,1,11
ffe8,Cendol Rumbia (2),Desserts,4.5,Kuala Lumpur,8,1,9
ffos,Burgerhood,Burgers,4.8,Kuala Lumpur,11,1,12
ffv6,Nasi Kandar Melayu Setiawangsa,Malaysian,4.5,Kuala Lumpur,9,0,9
fg3j,BREWMASTER (SP),Western,1.6,Kuala Lumpur,2,0,2
fgqc,BOY BURGER CELOP @ KG BARU,Burgers,4.9,Kuala Lumpur,31,2,33
fhod,Viet badgets,Asian,5.0,Kuala Lumpur,1,0,1
fijh,Big Fat Pork Noodles (Mid Valley),Noodles,4.9,Kuala Lumpur,1,0,1
fj3u,Chep moi pan mee,Malaysian,4.8,Kuala Lumpur,2,0,2
fke3,DAE Takoyaki (GELLERIA PANTAI),Malaysian,4.6,Kuala Lumpur,13,0,13
fkiq,SG CHICKEN RICE & YAKI-YUMMEE (TEPPANYAKI) AZRIN,Chicken Rice,4.7,Kuala Lumpur,20,2,32
flcd,Uncle Dom Station,Asian,3.9,Kuala Lumpur,3,0,3
fld3,Gerai Anggerik Merah,Malaysian,4.7,Kuala Lumpur,4,0,4
flja,Bak Kut Teh @ New Lucky Restaurant,Chinese,4.7,Kuala Lumpur,7,0,7
fm37,Ahh-Yum by Kampong Kravers (Menara Allianz Sentral),Malaysian,4.6,Kuala Lumpur,3,0,3
fm7w,Azwin Tomyam Seafood,Fried Rice,4.1,Kuala Lumpur,16,1,17
fmc3,Hong Kong Roasted (Sri Petaling),Chinese,4.5,Kuala Lumpur,73,8,84
fmeh,SUN RAJ CURRY HOUSE,Malaysian,4.2,Kuala Lumpur,29,1,30
fmfz,Dapur D'KTM,Malaysian,4.6,Kuala Lumpur,10,2,12
fmgk,Bangsar Hill Seafood Original Thai Tomyam,Asian,4.0,Kuala Lumpur,1,0,1
fmu5,Bitestreet Pisang Cheese,Malaysian,4.2,Kuala Lumpur,8,1,10
fn8q,WAN HASSAN TOMYAM AU2 (MEDAN SELERA),Fried Rice,4.6,Kuala Lumpur,81,10,96
fng9,DZ Soya Sedap,Asian,5.0,Kuala Lumpur,1,0,1
fngx,mansion susu,Indian,5.0,Kuala Lumpur,1,0,1
fni8,Ayam Kicap Meletop @ Cun Cun Corner,Malaysian,4.9,Kuala Lumpur,4,1,5
fnjr,Syienas Kitchen,Malaysian,3.0,Kuala Lumpur,4,2,6
fnr1,Restoran Lela Selera Pantai Timur,Asian,5.0,Kuala Lumpur,1,0,1
fnzg,BURGERBOS,Burgers,4.5,Kuala Lumpur,16,0,16
fo74,Amma Tiffin Box,Indian,3.1,Kuala Lumpur,5,0,5
